concept_name,concept_id,include,rationale
Subendocardial myocardial infarction,765132,True,"Yes, the condition of subendocardial myocardial infarction is specific to the malady of Acute Myocardial Infarction (AMI). Subendocardial myocardial infarction refers to a type of heart attack that affects the innermost layer of the heart muscle. Since AMI is a broader term that encompasses all types of myocardial infarctions, including subendocardial infarctions, if a person has a subendocardial myocardial infarction, they definitely have AMI. However, if a person has AMI, they may or may not have a subendocardial infarction specifically."
Acute pulmonary edema,261600,False,"No

Rationale: Acute pulmonary edema is not specific to acute myocardial infarction (AMI). While acute pulmonary edema can be a complication of AMI due to heart failure and fluid overload, it can also be caused by other conditions such as heart failure, pneumonia, or kidney failure. Therefore, having acute pulmonary edema does not definitively mean that a person has AMI."
Generalized ischemic myocardial dysfunction,4110961,False,"No, generalized ischemic myocardial dysfunction is not specific to Acute Myocardial Infarction (AMI). While AMI involves ischemia and necrosis of cardiac tissue due to the sudden occlusion of a coronary artery, generalized ischemic myocardial dysfunction can be caused by various other conditions such as severe coronary artery disease, cardiomyopathy, or systemic hypoperfusion. Therefore, having generalized ischemic myocardial dysfunction does not definitively mean that a person has AMI."
Coronary occlusion,316995,True,"Yes, coronary occlusion is specific to Acute Myocardial Infarction (AMI). 

Coronary occlusion refers to the sudden blockage or obstruction of a coronary artery, which is a key feature of AMI. In AMI, the occlusion leads to ischemia and necrosis of cardiac tissue, resulting in a heart attack. Therefore, if a person has coronary occlusion, they definitely have AMI. However, it is important to note that not all cases of coronary occlusion necessarily result in AMI, as there are other potential causes of coronary artery blockage such as stable angina or coronary artery spasm."
Disorder of cardiovascular prostheses and implants,142026,False,"No, the condition ""Disorder of cardiovascular prostheses and implants"" is not specific to Acute Myocardial Infarction. While individuals with a history of cardiovascular prostheses or implants may be at increased risk for cardiovascular events such as heart attacks, the presence of this condition does not definitively indicate the presence of an acute myocardial infarction. Acute myocardial infarction is specifically characterized by the sudden occlusion of a coronary artery leading to myocardial cell death, which is not directly related to the presence of cardiovascular prostheses or implants."
Acute coronary artery occlusion not resulting in myocardial infarction,44784623,False,"No

Rationale: Acute coronary artery occlusion not resulting in myocardial infarction is a condition where there is a sudden blockage of a coronary artery, but it does not lead to myocardial cell death and the release of cardiac biomarkers. In contrast, acute myocardial infarction (AMI) specifically involves the occlusion of a coronary artery leading to ischemia and necrosis of cardiac tissue, along with the characteristic symptoms and diagnostic criteria mentioned in the description. Therefore, if a person has acute coronary artery occlusion not resulting in myocardial infarction, they do not definitively have AMI."
Coronary artery graft present,42537730,False,"No

Rationale: The presence of a coronary artery graft does not definitively indicate the presence of an acute myocardial infarction (AMI). While a coronary artery graft may be used as a treatment option for patients with AMI to restore blood flow to the ischemic myocardium, it is not specific to the diagnosis of AMI. Patients with a history of coronary artery disease may have undergone coronary artery bypass grafting (CABG) for various reasons, including stable angina or chronic coronary artery disease, which are not synonymous with AMI. Therefore, the presence of a coronary artery graft alone does not confirm the diagnosis of AMI."
Acute hypoxemic respiratory failure,46271075,False,"No

Rationale: Acute hypoxemic respiratory failure is a condition characterized by a low oxygen level in the blood, which can be caused by various underlying conditions such as pneumonia, acute respiratory distress syndrome (ARDS), pulmonary embolism, or heart failure. While acute myocardial infarction can lead to complications such as cardiogenic shock or pulmonary edema, it is not a specific condition associated with acute hypoxemic respiratory failure. Therefore, having acute hypoxemic respiratory failure does not definitively mean that a person has acute myocardial infarction."
Acute combined systolic and diastolic heart failure,44782718,False,"No

Rationale: Acute combined systolic and diastolic heart failure is a condition characterized by both impaired contraction (systolic dysfunction) and impaired relaxation (diastolic dysfunction) of the heart muscle, leading to inadequate pumping of blood and fluid accumulation in the body. While acute myocardial infarction can lead to heart failure as a complication, not all cases of acute combined systolic and diastolic heart failure are specifically caused by a heart attack. There are various other causes of heart failure, such as hypertension, valvular heart disease, viral infections, and cardiomyopathies. Therefore, the presence of acute combined systolic and diastolic heart failure does not definitively indicate the presence of acute myocardial infarction."
Chronic pulmonary edema,4188331,False,"No, chronic pulmonary edema is not specific to Acute Myocardial Infarction (AMI). Chronic pulmonary edema is a condition characterized by the accumulation of fluid in the lungs over a prolonged period, leading to symptoms such as shortness of breath, coughing, and wheezing. While acute pulmonary edema can be a complication of AMI due to heart failure, chronic pulmonary edema can have various causes such as heart failure, chronic lung diseases, kidney disease, or liver disease. Therefore, the presence of chronic pulmonary edema does not definitively indicate the presence of AMI."
ST segment elevation,4295129,True,"Yes, ST segment elevation is specific to Acute Myocardial Infarction (AMI). ST segment elevation on an electrocardiogram (ECG) is a classic finding in AMI and is one of the criteria used to diagnose this condition. It indicates myocardial injury and ischemia, which are characteristic of a heart attack. Therefore, if a patient presents with ST segment elevation, it is highly suggestive of AMI."
Acute on chronic combined systolic and diastolic heart failure,44782733,False,"No

Rationale: Acute on chronic combined systolic and diastolic heart failure is a condition characterized by the exacerbation of heart failure symptoms in a patient with pre-existing heart failure, where the heart is unable to pump effectively (systolic dysfunction) and relax properly (diastolic dysfunction). While acute on chronic heart failure can lead to complications such as AMI, it is not specific to the malady. A patient with acute on chronic combined systolic and diastolic heart failure may or may not have an acute myocardial infarction."
Chronic total occlusion of coronary artery,36712779,False,"No, chronic total occlusion of a coronary artery is not specific to acute myocardial infarction (AMI). While chronic total occlusion of a coronary artery can increase the risk of AMI by reducing blood flow to the heart muscle, it does not necessarily mean that a person with this condition will definitely have an AMI. AMI is typically characterized by the sudden occlusion of a coronary artery, whereas chronic total occlusion refers to a long-standing blockage of a coronary artery. Therefore, the presence of chronic total occlusion of a coronary artery does not definitively indicate the presence of AMI."
Unstable angina co-occurrent and due to coronary arteriosclerosis,36712982,True,"Yes, the condition of unstable angina co-occurrent and due to coronary arteriosclerosis is specific to the malady of Acute Myocardial Infarction (AMI). Unstable angina is a type of chest pain that occurs when there is a partial blockage of a coronary artery, often due to coronary arteriosclerosis. If this condition is present and due to coronary arteriosclerosis, it puts the individual at high risk for developing an acute myocardial infarction (heart attack) as the blockage can progress to a complete occlusion of the artery, leading to ischemia and necrosis of cardiac tissue. Therefore, if someone has unstable angina co-occurrent and due to coronary arteriosclerosis, they are at high risk for AMI."
Postmyocardial infarction syndrome,319038,True,"Yes, postmyocardial infarction syndrome is specific to acute myocardial infarction. Postmyocardial infarction syndrome refers to a group of complications that can occur following a heart attack, such as pericarditis, Dressler syndrome, and ventricular aneurysm. These complications are directly related to the damage caused by the acute myocardial infarction and are not typically seen in other conditions. Therefore, if a patient has postmyocardial infarction syndrome, they have definitely experienced an acute myocardial infarction."
Dissection of coronary artery,37115756,False,"No, dissection of a coronary artery is not specific to acute myocardial infarction (AMI). While coronary artery dissection can lead to AMI by obstructing blood flow to the myocardium, it can also occur in the absence of AMI. Coronary artery dissection is a separate condition that involves a tear in the inner layer of the coronary artery, leading to the formation of a false lumen and potential complications such as myocardial ischemia or infarction. Therefore, having a dissection of a coronary artery does not definitively mean that a person has AMI."
Toxic nephropathy,4126119,False,"No

Rationale:
Toxic nephropathy refers to kidney damage caused by exposure to toxic substances such as medications, chemicals, or heavy metals. While toxic nephropathy can lead to various complications, including acute kidney injury and chronic kidney disease, it is not specific to acute myocardial infarction. The two conditions involve different organ systems and pathophysiological processes, so having toxic nephropathy does not necessarily mean that a person will have an acute myocardial infarction."
True posterior myocardial infarction,439693,True,"Yes, the condition of true posterior myocardial infarction is specific to the malady of Acute Myocardial Infarction (AMI). A true posterior myocardial infarction refers to the occlusion of the posterior descending artery, which supplies the posterior wall of the heart. This specific type of myocardial infarction is a subset of AMI and is characterized by ECG changes that may not be as readily apparent as in other types of AMI. Therefore, if a patient is diagnosed with a true posterior myocardial infarction, they definitely have the broader malady of AMI."
"Thrombosis of atrium, auricular appendage, and ventricle due to and following acute myocardial infarction",4108680,True,"Yes, the condition ""Thrombosis of atrium, auricular appendage, and ventricle due to and following acute myocardial infarction"" is specific to the malady Acute Myocardial Infarction. 

Rationale:
Thrombosis is a common complication following an acute myocardial infarction (AMI) due to the disruption of blood flow in the coronary arteries. The description of the malady specifically mentions that AMI results in the sudden occlusion of a coronary artery, leading to ischemia and necrosis of cardiac tissue. This ischemic event can trigger the formation of thrombi in the atrium, auricular appendage, and ventricle of the heart. Therefore, if a patient has thrombosis in these areas following an AMI, it is highly indicative of the presence of an acute myocardial infarction."
Subsequent non-ST segment elevation myocardial infarction,45766241,True,"Yes, the condition of subsequent non-ST segment elevation myocardial infarction is specific to the malady of Acute Myocardial Infarction (AMI). 

Rationale: Subsequent non-ST segment elevation myocardial infarction refers to a recurrent heart attack that does not present with ST-segment elevation on electrocardiography. Since this condition specifically refers to a recurrent episode of myocardial infarction, it is directly related to the malady of AMI. If a patient has subsequent non-ST segment elevation myocardial infarction, they definitely have a history of AMI."
Subsequent ST segment elevation myocardial infarction,45766114,True,"Yes, subsequent ST segment elevation myocardial infarction is specific to Acute Myocardial Infarction (AMI). 

Rationale: Subsequent ST segment elevation myocardial infarction refers to a recurrent heart attack characterized by ST-segment elevation on electrocardiography (ECG) following an initial AMI. Therefore, if a patient has subsequent ST segment elevation myocardial infarction, it is indicative of a previous AMI. However, not all patients with AMI will necessarily develop subsequent ST segment elevation myocardial infarction."
Delayed postmyocardial infarction pericarditis,37311078,True,"Yes, delayed postmyocardial infarction pericarditis is specific to Acute Myocardial Infarction (AMI). 

Delayed postmyocardial infarction pericarditis is a complication that can occur following an AMI. It is characterized by inflammation of the pericardium, the sac surrounding the heart, which can lead to chest pain that is typically sharp and worsens with deep breathing or lying down. This condition is specific to AMI because it occurs as a result of the initial heart attack and is not typically seen in other conditions. Therefore, if a patient has delayed postmyocardial infarction pericarditis, it is highly likely that they have previously experienced an AMI."
Subsequent myocardial infarction of inferior wall,4108218,True,"Yes, the condition of subsequent myocardial infarction of the inferior wall is specific to the malady of Acute Myocardial Infarction. 

Rationale: The condition specifically mentions a subsequent myocardial infarction of the inferior wall, which indicates a recurrent heart attack affecting the inferior part of the heart. Since Acute Myocardial Infarction is characterized by the sudden occlusion of a coronary artery leading to myocardial cell death, a subsequent myocardial infarction of the inferior wall would be a manifestation of this malady. Therefore, if a person has a subsequent myocardial infarction of the inferior wall, they definitely have experienced Acute Myocardial Infarction."
Rupture of papillary muscle as current complication following acute myocardial infarction,4108220,True,"Yes, the condition ""Rupture of papillary muscle as current complication following acute myocardial infarction"" is specific to the malady of Acute Myocardial Infarction. 

Rupture of the papillary muscle is a serious complication that can occur following an acute myocardial infarction. The papillary muscles are responsible for anchoring the mitral valve leaflets in the heart, and if they rupture, it can lead to acute mitral regurgitation, which can be life-threatening. This complication is directly related to the initial event of acute myocardial infarction, as the ischemia and necrosis of cardiac tissue can weaken the papillary muscles and lead to their rupture. Therefore, if a patient has experienced a rupture of the papillary muscle as a current complication following an acute myocardial infarction, it is a clear indication that they have the malady of Acute Myocardial Infarction."
Subsequent myocardial infarction of anterior wall,4108677,True,"Yes, the condition of subsequent myocardial infarction of the anterior wall is specific to the malady of Acute Myocardial Infarction. 

Rationale:
The condition specifically mentions a subsequent myocardial infarction of the anterior wall, which indicates a recurrent heart attack affecting the front portion of the heart. Since Acute Myocardial Infarction (AMI) is characterized by the sudden occlusion of a coronary artery leading to myocardial cell death, a subsequent myocardial infarction of the anterior wall would be a direct consequence of AMI. Therefore, if a person has the condition of subsequent myocardial infarction of the anterior wall, they definitely have the malady of Acute Myocardial Infarction."
Cardiac rupture due to and following acute myocardial infarction,4124687,True,"Yes, the condition of cardiac rupture due to and following acute myocardial infarction is specific to the malady of Acute Myocardial Infarction. 

Cardiac rupture is a rare but serious complication that can occur following an acute myocardial infarction. It is characterized by the tearing or splitting of the heart muscle, usually in the area of the infarct. This complication is directly related to the initial event of acute myocardial infarction and is a result of the necrosis and weakening of the myocardial tissue. Therefore, if a patient has cardiac rupture due to and following acute myocardial infarction, it is a clear indication that they have experienced an acute myocardial infarction. 

In contrast, not all patients with acute myocardial infarction will go on to develop cardiac rupture, as it is a severe complication that occurs in a subset of cases. Therefore, the presence of cardiac rupture due to and following acute myocardial infarction is specific to the malady of Acute Myocardial Infarction."
Rupture of cardiac wall without hemopericardium as current complication following acute myocardial infarction,4108679,True,"Yes, the condition of ""Rupture of cardiac wall without hemopericardium as current complication following acute myocardial infarction"" is specific to Acute Myocardial Infarction. 

Rupture of the cardiac wall is a serious complication that can occur following an acute myocardial infarction (heart attack) due to the necrosis and weakening of the cardiac tissue. This complication is directly related to the initial event of AMI, as the ischemia and subsequent necrosis of the myocardium can lead to structural damage and rupture of the cardiac wall. Therefore, if a patient presents with this specific condition, it is highly likely that they have previously experienced an acute myocardial infarction."
Myocardial infarction due to demand ischemia,37309626,False,"No

Rationale: Myocardial infarction due to demand ischemia is a specific type of myocardial infarction that occurs when there is an increased demand for oxygen in the heart muscle, leading to inadequate blood supply and subsequent ischemia. While this condition can lead to a heart attack, not all cases of acute myocardial infarction are specifically due to demand ischemia. There are various other causes of acute myocardial infarction, such as plaque rupture or coronary artery spasm, that may not be related to demand ischemia. Therefore, having the condition of myocardial infarction due to demand ischemia does not definitively mean that one has the malady of acute myocardial infarction."
Atrial septal defect due to and following acute myocardial infarction,438172,False,"No

Rationale: Atrial septal defect (ASD) is a congenital heart defect characterized by an abnormal opening in the septum between the atria. It is not typically associated with acute myocardial infarction (AMI), which is caused by coronary artery occlusion leading to myocardial ischemia and necrosis. While it is possible for a patient with AMI to develop complications such as ventricular septal defect (VSD) due to myocardial infarction, ASD is not a common complication of AMI. Therefore, the presence of ASD following AMI is not specific to the malady of acute myocardial infarction."
Post infarct angina,4198141,True,"Yes, post infarct angina is specific to Acute Myocardial Infarction (AMI). Post infarct angina refers to chest pain or discomfort that occurs after a heart attack (myocardial infarction) due to ongoing ischemia or reduced blood flow to the heart muscle. It is a complication of AMI and is directly related to the initial occlusion of a coronary artery that led to the heart attack. Therefore, if a patient has post infarct angina, they definitely have had an AMI."
Pericarditis secondary to acute myocardial infarction,4322145,True,"Yes

Rationale: Pericarditis secondary to acute myocardial infarction is a specific condition that occurs as a complication of AMI. Pericarditis is inflammation of the pericardium, the sac surrounding the heart, which can occur as a result of myocardial infarction. In this case, if a patient has pericarditis secondary to AMI, it is a clear indication that they have experienced an acute myocardial infarction. However, not all patients with AMI will develop pericarditis as a complication. Therefore, the presence of pericarditis secondary to AMI is specific to the malady of acute myocardial infarction."
Rupture of ventricle due to acute myocardial infarction,4147223,True,"Yes, the condition ""Rupture of ventricle due to acute myocardial infarction"" is specific to the malady ""Acute Myocardial Infarction."" 

Rupture of the ventricle is a serious complication that can occur as a result of an acute myocardial infarction. It is a direct consequence of the necrosis and weakening of the myocardial tissue following a heart attack. Therefore, if a patient experiences a rupture of the ventricle, it is highly likely that they have also experienced an acute myocardial infarction. On the other hand, not all patients with acute myocardial infarction will go on to develop a ventricular rupture, as it is a severe complication that occurs in a subset of cases."
Mural thrombus of left ventricle following acute myocardial infarction,36712985,True,"Yes, the condition of mural thrombus of the left ventricle following acute myocardial infarction is specific to the malady of acute myocardial infarction. 

Rationale: A mural thrombus is a blood clot that forms on the wall of the heart, typically in the left ventricle, following an acute myocardial infarction. This complication is directly related to the occlusion of a coronary artery and subsequent ischemia and necrosis of cardiac tissue that occurs during a heart attack. Therefore, if a patient has a mural thrombus of the left ventricle following an acute myocardial infarction, it is a clear indication that they have experienced an acute myocardial infarction."
Inferior ST segment elevation,45767555,True,"Yes, Inferior ST segment elevation is specific to Acute Myocardial Infarction (AMI).

Rationale:
Inferior ST segment elevation on an electrocardiogram (ECG) is a classic finding in patients with AMI involving the inferior wall of the heart. This specific ECG pattern, along with clinical symptoms and elevated cardiac biomarkers, is highly suggestive of an acute myocardial infarction. However, it is important to consider other differential diagnoses such as pericarditis or early repolarization syndrome when evaluating a patient with inferior ST segment elevation."
Left anterior descending coronary artery thrombosis,4153091,True,"Yes, left anterior descending coronary artery thrombosis is specific to acute myocardial infarction (AMI). The left anterior descending coronary artery is one of the major arteries that supplies blood to the heart muscle, and thrombosis in this artery can lead to a sudden occlusion of blood flow, resulting in ischemia and necrosis of cardiac tissue, which are characteristic features of AMI. Therefore, if a patient has left anterior descending coronary artery thrombosis, they definitely have AMI."
Anterior ST segment elevation,45767556,True,"Yes, anterior ST segment elevation is specific to Acute Myocardial Infarction (AMI). In the description of AMI provided, it is mentioned that diagnosis is confirmed by electrocardiography (ECG) findings indicative of ST-segment elevation. Anterior ST segment elevation specifically indicates involvement of the anterior wall of the heart, which is a common location for AMI to occur. Therefore, if a patient presents with anterior ST segment elevation, it is highly suggestive of AMI."
Occlusion of anterior descending branch of left coronary artery,3655011,True,"Yes, the condition of occlusion of the anterior descending branch of the left coronary artery is specific to the malady of Acute Myocardial Infarction (AMI). In AMI, the sudden occlusion of a coronary artery leads to ischemia and necrosis of cardiac tissue, and the anterior descending branch of the left coronary artery is one of the most commonly affected arteries in this condition. Therefore, if a patient has an occlusion of the anterior descending branch of the left coronary artery, they definitely have AMI."
Subsequent ST segment elevation myocardial infarction of anterior wall,45766113,True,"Yes, the condition of subsequent ST segment elevation myocardial infarction of the anterior wall is specific to the malady of Acute Myocardial Infarction. 

Rationale: The condition specifically mentions a subsequent ST segment elevation myocardial infarction of the anterior wall, which is a type of acute myocardial infarction. This condition indicates a specific type of heart attack involving the anterior wall of the heart, which is consistent with the description of acute myocardial infarction provided. Therefore, if a person has this condition, they definitely have the malady of Acute Myocardial Infarction."
Occlusion of posterior lateral branch of right coronary artery,3655760,True,"Yes, the condition of occlusion of the posterior lateral branch of the right coronary artery is specific to the malady of Acute Myocardial Infarction (AMI). In AMI, the sudden occlusion of a coronary artery leads to ischemia and necrosis of cardiac tissue, resulting in a heart attack. The occlusion of a specific branch of the right coronary artery, such as the posterior lateral branch, can lead to AMI by causing a lack of blood flow to a portion of the myocardium, leading to myocardial cell death. Therefore, if a patient has the condition of occlusion of the posterior lateral branch of the right coronary artery, they definitely have the malady of AMI."
Occlusion of posterior descending branch of right coronary artery,3655759,True,"Yes, the condition of occlusion of the posterior descending branch of the right coronary artery is specific to the malady of Acute Myocardial Infarction (AMI). In AMI, the sudden occlusion of a coronary artery leads to ischemia and necrosis of cardiac tissue, resulting in a heart attack. The posterior descending branch of the right coronary artery is one of the arteries that can become occluded during an AMI, leading to the characteristic symptoms and diagnostic findings associated with this condition. Therefore, if a person has an occlusion of the posterior descending branch of the right coronary artery, they definitely have the malady of AMI."
Occlusion of marginal branch of right coronary artery,3655758,True,"Yes, the condition of occlusion of the marginal branch of the right coronary artery is specific to the malady of Acute Myocardial Infarction (AMI). In the description of AMI, it is mentioned that AMI is characterized by the sudden occlusion of a coronary artery, resulting in ischemia and necrosis of cardiac tissue. The occlusion of the marginal branch of the right coronary artery would lead to a lack of blood flow to a portion of the myocardium, resulting in myocardial cell death and subsequent release of cardiac biomarkers such as troponin, which are indicative of AMI. Therefore, if a person has the condition of occlusion of the marginal branch of the right coronary artery, they definitely have the malady of AMI."
Occlusion of mid portion of right coronary artery,3655757,True,"Yes, the condition of occlusion of the mid portion of the right coronary artery is specific to the malady of Acute Myocardial Infarction (AMI). In the description of AMI, it is mentioned that AMI is characterized by the sudden occlusion of a coronary artery, resulting in ischemia and necrosis of cardiac tissue. The right coronary artery is one of the main arteries that supply blood to the heart muscle, and occlusion of this artery can lead to AMI. Therefore, if a person has an occlusion of the mid portion of the right coronary artery, it is highly likely that they have AMI."
Occlusion of distal portion of right coronary artery,3655756,True,"Yes, the condition of occlusion of the distal portion of the right coronary artery is specific to the malady of Acute Myocardial Infarction (AMI). In the description of AMI, it is mentioned that AMI is characterized by the sudden occlusion of a coronary artery, resulting in ischemia and necrosis of cardiac tissue. The right coronary artery is one of the main arteries that supply blood to the heart muscle, and occlusion of this artery can lead to AMI. Therefore, if a person has an occlusion of the distal portion of the right coronary artery, they definitely have the malady of AMI."
