"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","PC","DPC","Domain","Vocabulary","Count"
"","4163710","399020009","Dilated cardiomyopathy","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4079739","239826001","Chronic infantile neurological, cutaneous and articular syndrome","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4079736","239809007","Juvenile arthritis of inflammatory bowel disease","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4079737","239816008","Synovitis of elbow","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4079734","239803008","Juvenile psoriatic arthritis with psoriasis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4079735","239806000","Juvenile spondyloarthropathy","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4079732","239797009","Early onset pauciarticular chronic arthritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","2"
"","4079733","239802003","Juvenile psoriatic arthritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","46273161","712482006","Bursitis of lower limb","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","759879","1074381000119101","Osteoarthritis of right glenohumeral joint","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","761926","20740001000004108","Mass of elbow region","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4028528","128619003","Disorder of toe","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4034672","23950002","Acute infective polyarthritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4051056","123777002","Autoimmune leukopenia","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","2"
"","761945","22841000119105","Pyogenic bacterial polyarthritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","761944","22821000119104","Pyogenic bacterial arthritis of foot","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4309010","213172001","Partial failure replanted fingers","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","37110370","724599009","Small vessel vasculitis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4094059","26051005","Osteitis of thigh","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4309014","213182000","Total failure replanted finger","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4173925","422565003","Post-infective polyarthritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4067425","202582006","Synovial osteochondromatosis of proximal interphalangeal joint of finger","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4163680","45214008","Chronic infective arthritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4034652","239111001","Nevus striatus symmetricus of thumbs","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4067421","202576008","Synovial osteochondromatosis of sternoclavicular joint","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4178008","428361004","Arthritis of hand due to viral infection","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","42537710","737249005","Photodermatitis co-occurrent and due to autoimmune disease","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4216873","72275000","Relapsing polychondritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","432236","77038006","Tuberculosis of peripheral lymph nodes","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4083790","247449001","Palmar pit","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","73840","201831003","Localized, primary osteoarthritis of the shoulder region","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","73845","202298000","Joint ankylosis of the shoulder region","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","606332","1144809002","Disorder of respiratory system due to microscopic polyangiitis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","761982","26171000119109","Pyogenic bacterial arthritis of wrist","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4071499","17689009","Median nerve neuritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","75897","36186002","Polyarthropathy","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","3"
"","44784339","698476007","Monoarthritis of wrist","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","2"
"","44784338","698475006","Monoarthritis of hand","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","2"
"","764017","449701000124103","Synovitis of ankle","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","40489491","448393000","Infective arthritis of interphalangeal joint of toe","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4177988","428195006","Contracture of skin of hand","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","44784341","698479000","Monoarthritis of ankle and/or foot","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","44784340","698478008","Monoarthritis of elbow","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","2"
"","4001980","203338008","Paget's disease-metacarpal","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4266181","399964004","Fibroblastic rheumatism","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4335814","433182005","Cyst of finger","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","77956","267922000","Pathological dislocation of ankle and/or foot","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","80004","125599006","Injury of hand","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684458","113021000119102","Bilateral wrist osteoarthritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","3655857","870334009","Palmoplantar sarcoidosis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684457","113011000119109","Osteoarthritis of joint of bilateral hands","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4182198","297193007","Ganglion of hand","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684454","112981000119107","Bilateral osteoarthritis of knees","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","77963","11654001","Achilles tendinitis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36717242","723022008","Autoimmune keratitis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4266188","399986003","Disorder of body wall","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4253902","410801005","Juvenile idiopathic arthritis, enthesitis related arthritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","2"
"","42535449","292451000119106","Left foot neuritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","42535448","292441000119109","Right foot neuritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","3655845","870320009","Osteitis condensans of medial clavicle","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684476","300671000119108","Disorder of tendon of right hand","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684475","300501000119104","Disorder of tendon of left hand","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4135079","263020006","Dislocation of scapulothoracic joint","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4311256","86081009","Herpes gestationis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4344024","239976003","Extensor carpi radialis tenosynovitis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4069538","203555006","Extension deformity of finger","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","3168431","9780001000004103","Chronic polyarthritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","Nebraska Lexicon","1"
"","764073","450441000124103","Congenital absence of soft tissue of distal phalanx of finger","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","764072","450421000124105","Abscess of tendon sheath of right ankle and/or foot","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36713109","323291000119108","Osteoarthritis of left hip joint","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4344036","240030009","Laxity of ligaments of foot","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36713110","323311000119107","Osteoarthritis of right hip joint","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","764076","450481000124109","Villous arthritis of hand","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36713111","323321000119100","Osteoarthritis of right knee joint","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","2"
"","40479438","444462006","Developmental dislocation of joint of shoulder region","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4344041","240041006","Rheumatic fever nodule","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4176016","428169009","Arthropathy in Behcet's syndrome of the ankle","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","764093","450701000124105","Discoid meniscus of right knee","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","764092","450691000124105","Discoid meniscus of left knee","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36713095","317741000119107","Peroneal tendinitis of left lower limb","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4132999","128041002","Disorder of subcutaneous tissue","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36674197","770761005","Phalangeal microgeodic syndrome","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36713099","318671000119108","Osteoarthritis of joint of left shoulder region","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","762038","286141000119103","Stasis dermatitis of right lower extremity due to peripheral venous hypertension","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4151426","31302006","Acute lymphangitis of forearm","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","762037","286131000119107","Stasis dermatitis of left lower extremity due to peripheral venous hypertension","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4323582","71358006","Absent finger","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36713103","318721000119100","Osteoarthritis of joint of right shoulder region","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684527","310191000119101","Arthritis of left elbow due to gout","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","37110518","724782005","Demyelination of central nervous system co-occurrent and due to Sjogren disease","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684526","310181000119104","Gouty arthritis of left ankle","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4305027","419518009","Finding of ankle or foot","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","604362","890181005","Podoconiosis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","37110517","724781003","Demyelination of central nervous system co-occurrent and due to systemic lupus erythematosus","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4159739","371081002","Arthritis of knee","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","4"
"","36684523","309001000119104","Calcific tendinitis of right elbow","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684519","308951000119109","Calcific tendinitis of left elbow","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4049140","15604000","Osteitis of shoulder region","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4245641","59484000","Chlamydial polyarthritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4098292","26843008","Antiphospholipid syndrome","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","604358","890172004","Acute lymphangitis of lower limb","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684543","313681000119103","Monoarthritis of joint of right hand","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684542","313661000119107","Monoarthritis of joint of right ankle","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4208786","312225001","Musculoskeletal and connective tissue disorder","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684541","313631000119104","Monoarthritis of left knee","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","2"
"","36684540","313611000119109","Monoarthritis of joint of left hand","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684539","313591000119104","Monoarthritis of joint of left ankle","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684535","310321000119101","Arthritis of right wrist due to gout","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684534","310301000119105","Gouty arthritis of right knee","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","2"
"","4167909","275320004","Injury of nail","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684533","310281000119106","Gouty arthritis of right hand","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684532","310271000119108","Arthritis of right elbow due to gout","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4067554","201576005","Reactive arthropathy of lesser metatarsophalangeal joint","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4079842","276481006","Osteochondritis of metacarpal","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684531","310261000119102","Gouty arthritis of right ankle","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684530","310241000119101","Arthritis of left wrist due to gout","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684529","310221000119107","Gouty arthritis of left knee","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","2"
"","37110504","724767000","Chorea co-occurrent and due to systemic lupus erythematosus","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684528","310201000119103","Gouty arthritis of left hand","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684495","305381000119108","Contracture of muscle of right hand","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4176094","49894005","Trichomycosis axillaris","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4063453","201112007","Ingrowing fingernail (excluding thumb)","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4323490","427922002","Ankylosis of joint of finger","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684492","305301000119100","Contracture of muscle of left hand","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","43530876","609410002","Necrosis of anatomical site","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684488","303281000119103","Calcific tendinitis of right upper arm","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684487","303211000119109","Calcific tendinitis of left upper arm","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","46271022","709044004","Chronic kidney disease","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","764155","451421000124102","Disorder of right lower extremity","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","764154","451411000124105","Disorder of left upper extremity","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","764153","451401000124107","Disorder of right upper extremity","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4065484","201572007","Reactive arthropathy of subtalar joint","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4067532","202700003","Neuropathic spondylopathy","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684509","308451000119104","Foreign body granuloma of soft tissue of right hand","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4065485","201573002","Reactive arthropathy of talonavicular joint","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4257971","410793008","Chronic arthritis of juvenile onset","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","2"
"","4286642","68449006","Arthritis of hip","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","3"
"","36684508","308371000119101","Foreign body granuloma of soft tissue of left hand","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4257972","410802003","Juvenile idiopathic arthritis, undifferentiated arthritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4065480","201564005","Reactive arthropathy of metacarpophalangeal joint","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4180169","363170005","Inflammation of specific body structures or tissue","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","764156","451431000124104","Disorder of left lower extremity","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4063433","200970002","Psoriasis palmaris","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4065481","201566007","Reactive arthropathy of distal interphalangeal joint of finger","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36717255","10743271000119103","Immunoglobulin G4 related disease","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","192763","57662003","Injury of blood vessel","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4065479","201563004","Reactive arthropathy of wrist","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684501","306891000119105","Effusion of joint of left knee","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","762102","291831000119106","Inflammation of peripheral nerve of right upper limb","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","762101","291821000119108","Inflammation of peripheral nerve of left upper limb","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","762127","292241000119108","Mortons neuroma of right foot","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4346183","240838003","Onchocercal subcutaneous nodule","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4102457","28653000","Acute lymphangitis of wrist","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4104503","299526006","Finding of subtalar joint","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4167986","48251003","Spade-like hand","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4262220","45930006","Osteitis of ankle AND/OR foot","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4309324","213171008","Partial failure replanted thumb","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4167984","48245008","Bacterial arthritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","762139","292471000119102","Inflammation of peripheral nerve of left lower limb","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","762138","292461000119108","Inflammation of peripheral nerve of right lower limb","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","762137","292431000119100","Inflammation of peripheral nerve of left ankle","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","762136","292421000119103","Inflammation of peripheral nerve of right ankle","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684604","323531000119107","Acquired varus deformity of right knee","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4014379","209652005","Complete tear of sternoclavicular ligament","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684601","323501000119100","Acquired varus deformity of left knee","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4301142","403511003","Lupus erythematosus-associated necrotizing vasculitis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","762128","292251000119105","Mortons neuroma of left foot","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4344167","239924002","Primary necrotizing systemic vasculitis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","2"
"","36684550","313891000119101","Atrophy of muscle of right hand","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","80175","201534002","Arthropathy associated with mycoses, of the shoulder region","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684545","313801000119107","Atrophy of muscle of left hand","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36684544","313701000119100","Monoarthritis of right knee","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","2"
"","46273523","310061000119109","Primary chronic gout without tophus of shoulder","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","80180","396275006","Osteoarthritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","2"
"","80183","201855008","Localized, secondary osteoarthritis of the ankle and/or foot","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","762173","300421000119109","Acquired deformity of right finger","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4243832","60140004","Subacute infective polyarthritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","762162","297211000119106","Derangement of medial meniscus of right knee","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
