"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","PC","DPC","Domain","Vocabulary","Count"
"","4014159","10335000","Chronic right-sided heart failure","Clinical Finding","Standard","49","98,307","10","21,581","Condition","SNOMED","1"
"","4195892","79955004","Chronic cor pulmonale","Clinical Finding","Standard","98,258","98,258","21,571","21,571","Condition","SNOMED","1"
"","433740","234532001","Immunodeficiency disorder","Clinical Finding","Standard","25,990","91,932","3,392","13,537","Condition","SNOMED","1"
"","443587","418304008","Diastolic heart failure","Clinical Finding","Standard","20,569","89,220","5,787","25,006","Condition","SNOMED","1"
"","440417","59282003","Pulmonary embolism","Clinical Finding","Standard","19,894","84,660","2,995","16,353","Condition","SNOMED","1"
"","4245646","59494005","Congenital septal defect of heart","Clinical Finding","Standard","101","77,092","47","6,589","Condition","SNOMED","1"
"","4101621","253516002","Right ventricular abnormality","Clinical Finding","Standard","0","66,268","0","5,402","Condition","SNOMED","1"
"","40480603","443254009","Acute systolic heart failure","Clinical Finding","Standard","17,884","66,211","5,595","16,036","Condition","SNOMED","1"
"","4318544","95568003","Renal tubular disorder","Clinical Finding","Standard","0","64,659","0","16,970","Condition","SNOMED","1"
"","438688","31541009","Sarcoidosis","Clinical Finding","Standard","54,945","57,535","5,339","5,890","Condition","SNOMED","1"
"","40479576","441530006","Chronic diastolic heart failure","Clinical Finding","Standard","30,247","56,813","7,672","15,397","Condition","SNOMED","1"
"","315273","79619009","Mitral valve stenosis","Clinical Finding","Standard","6,891","54,299","2,168","16,863","Condition","SNOMED","1"
"","312935","234072000","Venous hypertension","Clinical Finding","Standard","0","47,829","0","9,396","Condition","SNOMED","1"
"","43022062","473459007","Cardiovascular system complication of procedure","Clinical Finding","Standard","16,876","46,249","14,362","27,780","Condition","SNOMED","1"
"","40480602","443253003","Acute on chronic systolic heart failure","Clinical Finding","Standard","40,156","45,399","7,869","9,621","Condition","SNOMED","1"
"","192680","34742003","Portal hypertension","Clinical Finding","Standard","35,606","35,606","6,167","6,167","Condition","SNOMED","1"
"","435503","61261009","Hemolytic anemia","Clinical Finding","Standard","13","33,116","6","8,022","Condition","SNOMED","1"
"","40481042","443343001","Acute diastolic heart failure","Clinical Finding","Standard","8,910","32,919","3,002","9,864","Condition","SNOMED","1"
"","4006473","11164009","Autosomal dominant hereditary disorder","Clinical Finding","Standard","0","29,925","0","5,209","Condition","SNOMED","1"
"","4180651","363070008","Developmental hereditary disorder","Clinical Finding","Standard","0","28,522","0","6,898","Condition","SNOMED","1"
"","40481043","443344007","Acute on chronic diastolic heart failure","Clinical Finding","Standard","15,838","21,081","4,290","6,042","Condition","SNOMED","1"
"","261600","40541001","Acute pulmonary edema","Clinical Finding","Standard","19,444","19,493","11,418","11,448","Condition","SNOMED","1"
"","444101","46113002","Hypertensive heart failure","Clinical Finding","Standard","4,371","14,566","1,859","9,293","Condition","SNOMED","1"
"","4145867","307221007","Venous occlusion","Clinical Finding","Standard","0","12,840","0","2,716","Condition","SNOMED","1"
"","45757752","367591000119105","Hereditary nephropathy","Clinical Finding","Standard","87","11,220","40","2,335","Condition","SNOMED","1"
"","4130197","127068004","Histiocytic syndrome","Clinical Finding","Standard","859","10,789","108","991","Condition","SNOMED","1"
"","4102113","300852003","Mass of cardiovascular structure","Clinical Finding","Standard","0","10,697","0","3,797","Condition","SNOMED","1"
"","4147761","35885006","Hyperuricemia","Clinical Finding","Standard","0","10,502","0","3,417","Condition","SNOMED","1"
"","4119821","304522008","Pulmonary vein finding","Clinical Finding","Standard","0","9,867","0","1,253","Condition","SNOMED","1"
"","4008090","111941005","Familial disease","Clinical Finding","Standard","0","9,547","0","2,734","Condition","SNOMED","1"
"","4220676","82354003","Multiple system malformation syndrome","Clinical Finding","Standard","0","9,346","0","1,920","Condition","SNOMED","1"
"","44782718","153931000119109","Acute combined systolic and diastolic heart failure","Clinical Finding","Standard","2,928","8,171","820","2,572","Condition","SNOMED","1"
"","4180943","363696006","Neonatal cardiovascular disorder","Clinical Finding","Standard","0","7,844","0","2,263","Condition","SNOMED","1"
"","4027557","128289001","Chronic metabolic disorder","Clinical Finding","Standard","0","7,502","0","1,942","Condition","SNOMED","1"
"","37109980","723976005","Fibromatosis","Clinical Finding","Standard","0","6,869","0","1,703","Condition","SNOMED","1"
"","439696","194779001","Hypertensive heart and renal disease with (congestive) heart failure","Clinical Finding","Standard","2,790","5,319","1,049","2,412","Condition","SNOMED","1"
"","321876","58729003","Disorder of capillaries","Clinical Finding","Standard","1,052","5,252","659","1,297","Condition","SNOMED","1"
"","44782733","153951000119103","Acute on chronic combined systolic and diastolic heart failure","Clinical Finding","Standard","5,243","5,243","1,752","1,752","Condition","SNOMED","1"
"","4159647","371039008","Thromboembolic disorder","Clinical Finding","Standard","92","5,023","13","1,686","Condition","SNOMED","1"
"","312603","31515003","Hypoventilation","Clinical Finding","Standard","0","3,984","0","969","Condition","SNOMED","1"
"","81539","240096000","Mitochondrial cytopathy","Clinical Finding","Standard","2,747","3,827","698","888","Condition","SNOMED","1"
"","44782732","133971000119108","Chronic pulmonary embolism","Clinical Finding","Standard","3,472","3,472","865","865","Condition","SNOMED","1"
"","42873170","931000119107","Dependence on supplemental oxygen","Clinical Finding","Standard","3,356","3,356","1,454","1,454","Condition","SNOMED","1"
"","440376","15993004","Alveolar hypoventilation","Clinical Finding","Standard","0","2,772","0","628","Condition","SNOMED","1"
"","4177862","428173007","Chronic hypoxemic respiratory failure","Clinical Finding","Standard","658","2,281","208","558","Condition","SNOMED","1"
"","4179992","363005004","Cardiovascular system hereditary disorder","Clinical Finding","Standard","0","1,833","0","403","Condition","SNOMED","1"
"","4278365","65399007","Langerhans cell histiocytosis","Clinical Finding","Standard","0","1,725","0","225","Condition","SNOMED","2"
"","37016114","10672271000119100","Acute on chronic hypoxemic respiratory failure","Clinical Finding","Standard","1,623","1,623","350","350","Condition","SNOMED","1"
"","4086243","24369008","Pulmonary sarcoidosis","Clinical Finding","Standard","1,492","1,563","328","358","Condition","SNOMED","1"
"","4189294","373409004","Inflammatory disorder of mediastinum","Clinical Finding","Standard","1,380","1,380","382","382","Condition","SNOMED","1"
"","4140438","426896000","Chronic hypercapnic respiratory failure","Clinical Finding","Standard","273","922","111","334","Condition","SNOMED","1"
"","36716978","7361000175106","Acute on chronic hypercapnic respiratory failure","Clinical Finding","Standard","649","649","223","223","Condition","SNOMED","1"
"","4239826","69357003","Pulmonary thrombosis","Clinical Finding","Standard","0","519","0","161","Condition","SNOMED","1"
"","4174275","277844007","Pulmonary lymphangioleiomyomatosis","Clinical Finding","Standard","488","488","68","68","Condition","SNOMED","1"
"","4006951","205562004","Angiomatosis","Clinical Finding","Standard","0","464","0","90","Condition","SNOMED","1"
"","436038","10087007","Infection by Schistosoma","Clinical Finding","Standard","216","307","76","135","Condition","SNOMED","1"
"","4004279","10091002","High output heart failure","Clinical Finding","Standard","184","184","7","7","Condition","SNOMED","1"
"","4242669","92506005","Biventricular congestive heart failure","Clinical Finding","Standard","113","113","29","29","Condition","SNOMED","1"
"","4195785","44313006","Right heart failure secondary to left heart failure","Clinical Finding","Standard","13","13","0","0","Condition","SNOMED","1"
"","4233424","359617009","Acute right-sided heart failure","Clinical Finding","Standard","11","11","0","0","Condition","SNOMED","1"
"","4291592","402867006","Capillary hemangioma","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","45768941","707480001","Chronic hemolytic anemia","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4249898","7377003","Sclerosing mediastinitis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","36676440","773329005","CK syndrome","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4111945","254785001","Acquired hemangiomatosis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4176962","363247006","Obesity associated disorder","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","37309625","16838951000119100","Acute on chronic right-sided congestive heart failure","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","37204406","783058007","Autosomal recessive severe congenital neutropenia due to G6PC3 deficiency","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4108213","194791005","Hypertension secondary to drug","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4112814","196053000","Chronic drug-induced interstitial lung disorders","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4167085","274096000","Pulmonary heart disease","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4268006","6183001","Indian childhood cirrhosis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","45771016","707413005","Chronic pulmonary thromboembolism without pulmonary hypertension","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","315831","87837008","Chronic pulmonary heart disease","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4300676","404029005","Neurofibroma","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
