"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","PC","DPC","Domain","Vocabulary","Count"
"","4159739","371081002","Arthritis of knee","Clinical Finding","Standard","186","8,829","110","3,341","Condition","SNOMED","3"
"","437082","9631008","Ankylosing spondylitis","Clinical Finding","Standard","6,511","6,511","1,299","1,299","Condition","SNOMED","1"
"","4267510","365600008","Rheumatoid factor level - finding","Clinical Finding","Standard","0","6,221","0","977","Condition","SNOMED","1"
"","4184089","298162008","Shoulder joint inflamed","Clinical Finding","Standard","0","5,698","0","1,603","Condition","SNOMED","1"
"","4013263","165839004","Rheumatoid factor positive","Clinical Finding","Standard","0","4,042","0","534","Condition","SNOMED","2"
"","72705","74391003","Pauciarticular juvenile rheumatoid arthritis","Clinical Finding","Standard","3,720","3,720","360","360","Condition","SNOMED","2"
"","4163270","399112009","Seronegative arthritis","Clinical Finding","Standard","0","2,179","0","443","Condition","SNOMED","1"
"","75621","75822003","Acute polyarticular juvenile rheumatoid arthritis","Clinical Finding","Standard","2,111","2,111","420","420","Condition","SNOMED","2"
"","259044","40122008","Pneumoconiosis","Clinical Finding","Standard","157","1,647","94","758","Condition","SNOMED","1"
"","4259507","410502007","Juvenile idiopathic arthritis","Clinical Finding","Standard","0","1,308","0","195","Condition","SNOMED","1"
"","36676836","774129008","Arthropathy of left knee joint","Clinical Finding","Standard","709","961","485","578","Condition","SNOMED","1"
"","40490497","448589005","Arthritis of hand","Clinical Finding","Standard","32","959","21","321","Condition","SNOMED","2"
"","36676837","774130003","Arthropathy of right knee joint","Clinical Finding","Standard","569","771","413","503","Condition","SNOMED","1"
"","437897","18192007","Acute rheumatic endocarditis","Clinical Finding","Standard","694","694","382","382","Condition","SNOMED","1"
"","4116447","201796004","Systemic onset juvenile chronic arthritis","Clinical Finding","Standard","520","520","58","58","Condition","SNOMED","2"
"","42872407","1771000119109","Arthritis of wrist","Clinical Finding","Standard","47","430","36","188","Condition","SNOMED","2"
"","256197","398726004","Rheumatoid lung disease","Clinical Finding","Standard","368","368","148","148","Condition","SNOMED","4"
"","4286642","68449006","Arthritis of hip","Clinical Finding","Standard","89","353","35","141","Condition","SNOMED","2"
"","4312754","86157004","Occupational lung disease","Clinical Finding","Standard","0","332","0","291","Condition","SNOMED","1"
"","75622","201799006","Monarticular juvenile rheumatoid arthritis","Clinical Finding","Standard","316","316","141","141","Condition","SNOMED","2"
"","4051056","123777002","Autoimmune leukopenia","Clinical Finding","Standard","0","265","0","111","Condition","SNOMED","1"
"","4271003","400054000","Rheumatoid vasculitis","Clinical Finding","Standard","199","199","72","72","Condition","SNOMED","5"
"","40400211","201789001","Rheumatoid nodule","Clinical Finding","Non-Standard","0","95","0","20","Condition","SNOMED","1"
"","4240648","91944005","Arthritis of temporomandibular joint","Clinical Finding","Standard","83","83","55","55","Condition","SNOMED","2"
"","4107913","193250002","Myopathy due to rheumatoid arthritis","Clinical Finding","Standard","49","49","34","34","Condition","SNOMED","2"
"","44783628","697910001","Pulmonary hypertension due to lung disease and/or hypoxia","Clinical Finding","Standard","41","41","18","18","Condition","SNOMED","1"
"","4300489","387801000","Cervical arthritis","Clinical Finding","Standard","0","36","0","29","Condition","SNOMED","1"
"","4025168","196125002","Diffuse interstitial pulmonary fibrosis","Clinical Finding","Standard","14","14","14","14","Condition","SNOMED","1"
"","762446","36941000119103","Arthropathy of multiple joints","Clinical Finding","Standard","9","9","8","8","Condition","SNOMED","2"
"","4102493","193180002","Polyneuropathy in rheumatoid arthritis","Clinical Finding","Standard","6","6","0","0","Condition","SNOMED","2"
"","4322886","428104002","Arthritis of midtarsal joint","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","37208102","460561000124109","PF-ILD-progressive fibrosing interstitial lung disease","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4184092","298175008","Interphalangeal joint of toe inflamed","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","759887","1074751000119109","Inflammation of joint of left hand","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","759884","1074611000119101","Arthritis of joint of right shoulder region","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","759891","1074851000119104","Arthritis of left knee","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","759890","1074841000119101","Arthritis of right hip","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","759889","1074831000119105","Arthritis of left hip","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","759888","1074761000119106","Inflammation of joint of right hand","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","759892","1074871000119108","Bilateral arthritis of knees","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","42535150","16024431000119108","Acute polyarticular juvenile idiopathic arthritis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4223530","84172003","Spondylitis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4299307","402429000","Rheumatoid linear subcutaneous bands","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4323882","429459001","Arthritis of acromioclavicular joint","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4299308","402432002","Rheumatoid neutrophilic dermatitis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4243509","59165007","Rheumatoid scleritis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","40489492","448394006","Inflammation of joint of foot","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","37204149","16208721000119109","Juvenile rheumatoid arthritis of right knee","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","37204148","16208561000119106","Juvenile rheumatoid arthritis of left knee","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4334806","433228003","Deformity of foot due to rheumatoid arthritis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4211939","416666007","Anterior uveitis in juvenile idiopathic arthritis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4176008","428143003","Arthritis of joint of toe","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4060405","21430002","Dilated cardiomyopathy secondary to rheumatoid arthritis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4330635","431707004","Deformity of wrist due to rheumatoid arthritis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4299403","402434001","Cutaneous complication of rheumatoid disease","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","37119224","1074701000119105","Arthritis of right elbow","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","3"
"","36687055","15726841000119108","Bilateral arthropathy of knee joints","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","37117139","1074921000119104","Arthritis of right foot","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4028118","10713006","Diffuse interstitial rheumatoid disease of lung","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4179147","298174007","Metatarsophalangeal joint inflamed","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4179146","298173001","Subtalar joint inflamed","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4347065","239943002","Necrotizing rheumatoid vasculitis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","36687163","15980751000119103","Bilateral temporomandibular joint arthritis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","36687162","15980711000119104","Arthritis of left temporomandibular joint","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","36687161","15980671000119103","Arthritis of right temporomandibular joint","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","37309723","15744481000119106","Bilateral deformity of wrists due to rheumatoid arthritis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","37309722","15744961000119106","Bilateral deformity of feet due to rheumatoid arthritis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","37309724","15744441000119101","Bilateral deformity of hands due to rheumatoid arthritis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","42534830","1073491000119109","Infective arthritis of right hip","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","42534841","1073891000119106","Deformity of left foot co-occurrent and due to rheumatoid arthritis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","42534840","1073881000119108","Deformity of right foot co-occurrent and due to rheumatoid arthritis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","42534839","1073871000119105","Deformity of left hand co-occurrent and due to rheumatoid arthritis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","42534838","1073861000119104","Deformity of right hand co-occurrent and due to rheumatoid arthritis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","765259","1074861000119102","Arthritis of right knee","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","765258","1074821000119107","Bilateral arthritis of hip","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","765257","1074791000119104","Inflammation of joint of both hands","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","42534863","1074711000119108","Bilateral arthritis of elbows","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","37108606","1074721000119101","Arthritis of left wrist","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","3"
"","37108607","1074731000119103","Arthritis of right wrist","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","3"
"","37108605","1074691000119105","Arthritis of left elbow","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","3"
"","37108602","1074651000119100","Arthritis of left glenohumeral joint","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","37108603","1074671000119109","Arthritis of right glenohumeral joint","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","46273442","96531000119109","Deformity of hand due to rheumatoid arthritis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4184896","54867000","Rheumatoid fibrosing alveolitis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","3654567","836472001","Spindling of fingers of bilateral hands due to rheumatoid arthritis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4112814","196053000","Chronic drug-induced interstitial lung disorders","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","37108614","1074911000119106","Arthritis of right ankle","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","37209479","16041671000119109","Juvenile rheumatoid arthritis of bilateral knees","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","37108615","1074941000119105","Bilateral arthritis of ankle","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","37108612","1074881000119106","Arthritis of left ankle","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","37108613","1074891000119109","Arthritis of left foot","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","37108608","1074741000119107","Bilateral arthritis of wrist","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","37108616","1074951000119107","Bilateral arthritis of feet","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4182009","298171004","Ankle joint inflamed","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4030424","129563009","Rheumatoid osteoperiostitis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4300202","77522006","Rheumatoid episcleritis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4297651","402433007","Nailfold/finger-pulp infarcts in rheumatoid disease","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4297650","402431009","Cutaneous atrophy due to rheumatoid arthritis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4306357","38877003","Rheumatoid aortitis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4132809","410796000","Juvenile seropositive polyarthritis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4185033","298167002","Finger joint inflamed","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4185032","298166006","Metacarpophalangeal joint inflamed","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
