"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","PC","DPC","Domain","Vocabulary","Count"
"","44782718","153931000119109","Acute combined systolic and diastolic heart failure","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","45766241","703360004","Subsequent non-ST segment elevation myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","3"
"","43530876","609410002","Necrosis of anatomical site","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","316139","84114007","Heart failure","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4200113","314207007","Non-Q wave myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4046022","123642008","Right coronary artery occlusion","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","45766214","703328007","Mitral valve regurgitation due to acute myocardial infarction without papillary muscle and chordal rupture","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","3655971","870575001","Atrial cardiopathy","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4322145","71023004","Pericarditis secondary to acute myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","314666","1755008","Old myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","4"
"","40480603","443254009","Acute systolic heart failure","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","40480602","443253003","Acute on chronic systolic heart failure","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","45767555","705007006","Inferior ST segment elevation","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4153091","28248000","Left anterior descending coronary artery thrombosis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","45767556","705008001","Anterior ST segment elevation","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4121468","233842003","Old posterior myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","44784623","78741000119103","Acute coronary artery occlusion not resulting in myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","3"
"","4121467","233840006","Old inferior myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","437579","66657009","Paroxysmal ventricular tachycardia","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4170094","418044006","Myocardial infarction in recovery phase","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4206867","311796008","Postoperative subendocardial myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","3655011","840608004","Occlusion of anterior descending branch of left coronary artery","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","45766114","703211006","Subsequent ST segment elevation myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","4"
"","37115756","732230001","Dissection of coronary artery","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","319835","42343007","Congestive heart failure","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4064609","164865005","EKG: myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","319844","413439005","Acute ischemic heart disease","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4138833","32574007","Past myocardial infarction diagnosed on ECG AND/OR other special investigation, but currently presenting no symptoms","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4207921","311792005","Postoperative transmural myocardial infarction of anterior wall","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4185932","414545008","Ischemic heart disease","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","432499","78717006","Mechanical complication due to coronary bypass graft","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","36712779","117051000119103","Chronic total occlusion of coronary artery","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4085056","247818001","Fear of having a heart attack","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4173632","42531007","Microinfarct of heart","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4108220","194867006","Rupture of papillary muscle as current complication following acute myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4108218","194858006","Subsequent myocardial infarction of inferior wall","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","3"
"","4108219","194866002","Rupture of chordae tendinae due to and following acute myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4108217","194856005","Subsequent myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","3"
"","42537729","737276005","Aortocoronary bypass graft present","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4108215","194821006","Coronary thrombosis not resulting in myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","3"
"","4080567","277834005","Anxiety about having a heart attack","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","439693","194802003","True posterior myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","4"
"","42537730","737278006","Coronary artery graft present","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","258449","23412002","Hemopericardium","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4295129","76388001","ST segment elevation","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4126119","236514003","Toxic nephropathy","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","438172","194863005","Atrial septal defect due to and following acute myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4215259","394710008","First myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","315296","4557003","Preinfarction syndrome","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","198571","89138009","Cardiogenic shock","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","3655070","840679006","Occlusion of septal branch of anterior descending branch of left coronary artery","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4119953","233846000","Post-infarction ventricular septal defect","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","3"
"","4119950","233841005","Old lateral myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4119949","233839009","Old anterior myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4108680","194868001","Thrombosis of atrium, auricular appendage, and ventricle due to and following acute myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","3"
"","4108679","194865003","Rupture of cardiac wall without hemopericardium as current complication following acute myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4108677","194857001","Subsequent myocardial infarction of anterior wall","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","4"
"","4121477","233885007","Post-infarction pericarditis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4323202","428196007","Mixed myocardial ischemia and infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4209541","311793000","Postoperative transmural myocardial infarction of inferior wall","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","45773170","703209002","Subsequent ST segment elevation myocardial infarction of inferior wall","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4253065","73999000","Posterior myocardial infarction on electrocardiogram","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4101621","253516002","Right ventricular abnormality","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","46273814","710031008","Inducible ischemia manifest on stress test post myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","261600","40541001","Acute pulmonary edema","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","3655134","846684007","Occlusion of intermediate artery","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","433128","116223007","Complication","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","3655128","846667001","Occlusion of diagonal branch of anterior descending branch of left coronary artery","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","35610089","1089441000000103","Postoperative transmural myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","35610087","1089431000000107","Postoperative nontransmural myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4161991","371867000","TIMI grade 0: no perfusion","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4161990","371866009","TIMI grade 1: penetration without perfusion","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4161989","371864007","TIMI grade 2: partial perfusion","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
