"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","PC","DPC","Domain","Vocabulary","Count"
"","319793","399040002","Congenital central hypoventilation","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4159749","371106008","Idiopathic maternal thrombocytopenia","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36717322","717842002","Idiopathic megaesophagus","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4329853","22310002","Chronic idiopathic monocytosis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","44784621","8501000119104","Hypertensive heart and chronic kidney disease","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4122996","258117004","Idiopathic hyperaldosteronism","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36717434","721013001","Heart-hand syndrome type 3","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","46273422","89241000119108","Dependence on nocturnal oxygen therapy","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36674400","773749003","Genitopalatocardiac syndrome","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","321876","58729003","Disorder of capillaries","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","37399403","718216009","Partial defect of atrioventricular canal","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","45757419","135141000119104","Cyst of male tunica albuginea testis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4079978","276657008","Overlap syndrome","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","319825","23685000","Rheumatic heart disease","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","37204832","783738002","Heart defect, tongue hamartoma, polysyndactyly syndrome","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4079975","276654001","Congenital malformation","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36715369","721009008","Heart defect and limb shortening syndrome","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36715370","721010003","Heart-hand syndrome type 2","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","321887","359557001","Disorder of artery","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","319835","42343007","Congestive heart failure","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","5"
"","4002137","202787002","Idiopathic lumbar spinal stenosis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36717401","720606005","Cardiocranial syndrome Pfeiffer type","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4170062","48121000","Congenital cardiomegaly","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4125002","234176004","Idiopathic fluid retention","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4321588","984000","Perirectal cellulitis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36676440","773329005","CK syndrome","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4149568","31080005","Pericarditis secondary to Mulibrey nanism","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4067774","203482000","Idiopathic aseptic necrosis of bone","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4327875","428921007","Infection of uncertain etiology","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4248002","7253006","Periurethral cellulitis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4071869","206586007","Congenital cardiac failure","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","2"
"","40489965","448470007","Confluent pulmonary arteries","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4004279","10091002","High output heart failure","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","4"
"","4274635","64041007","Primary idiopathic restrictive cardiomyopathy","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4153777","320150004","Idiopathic eosinophilia","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4184497","43736008","Rheumatic left ventricular failure","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4112814","196053000","Chronic drug-induced interstitial lung disorders","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","44784442","698594003","Symptomatic congestive heart failure","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4239826","69357003","Pulmonary thrombosis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","2"
"","4112805","285777008","Idiopathic erythrocytosis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","40489972","448476001","Subpulmonary stenosis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","3656105","871630004","Atrioventricular septal defect with ventricular imbalance","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","37118888","723304001","Microcephaly, seizure, intellectual disability, heart disease syndrome","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","3656083","871605002","Transposition of great arteries with concordant atrioventricular connections and ventricular septal defect and left ventricular outflow tract obstruction","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4256228","409622000","Respiratory failure","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","2"
"","438688","31541009","Sarcoidosis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","3656081","871603009","Transposition of great arteries with concordant atrioventricular connections and ventricular septal defect","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4034970","237654002","Idiopathic hypoparathyroidism","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","3656094","871617000","Low output heart failure due to and following Fontan operation","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4325865","429428003","Chronic hypercapnia","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","37110685","725001004","Idiopathic syringomyelia","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","37110682","724998006","Polyneuropathy co-occurrent and due to systemic connective tissue disorder","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","35621810","763066009","Atrioventricular septal defect, blepharophimosis, radial and anal defect syndrome","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36680601","778049009","Idiopathic uveal effusion syndrome","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","3656079","871601006","Double outlet right ventricle with subaortic ventricular septal defect and pulmonary stenosis Fallot type","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4032900","238821003","Idiopathic mid-dermal elastolysis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36715405","721073008","Short stature with webbed neck and congenital heart disease syndrome","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","37399429","715192004","Idiopathic achalasia of esophagus","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","40483752","445440001","Right ventricular aneurysm","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","37399551","716773002","Familial idiopathic dilatation of right atrium","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","438730","21420006","Alkalosis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4311437","424404003","Decompensated chronic heart failure","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4164080","29315008","Idiopathic adductor spastic dysphonia","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4078058","19092004","Holt-Oram syndrome","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","618972","880005004","Postprocedural right ventricular perforation","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","375260","193177003","Polyneuropathy in collagen vascular disease","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4086243","24369008","Pulmonary sarcoidosis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4159968","373430008","Corneal stromal edema","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","618986","880041004","Acquired abnormality of right cardiac ventricle","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4231591","89792004","Right ventricular hypertrophy","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4250025","73873008","Metabolic disease of collagen","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36715483","721175003","Idiopathic glomerular disease","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","36715484","721176002","Idiopathic premature ovarian failure","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4188623","47330001","Idiopathic acute tubulointerstitial nephritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4331956","431498001","Idiopathic gynecomastia","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","44782429","104931000119100","Chronic kidney disease due to hypertension","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","44782428","101281000119107","Congestive heart failure due to cardiomyopathy","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","438782","40527005","Idiopathic pulmonary hemosiderosis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","45765443","702380008","Idiopathic inflammatory myopathy","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","3656140","871668002","Congenital right ventricular anomaly","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4268609","63247009","Williams syndrome","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4219458","82112005","Idiopathic chronic tubulointerstitial nephritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4231748","359656003","Idiopathic diffuse ulcerative nongranulomatous enteritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","40487008","447848001","Pulmonary trunk present","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4102708","253264007","Congenital heart disease, septal and bulbar anomalies","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","2"
"","4102709","253269002","Criss-cross heart","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4147761","35885006","Hyperuricemia","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","37204025","787094005","Segmental progressive overgrowth syndrome with fibroadipose hyperplasia","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4069935","203639008","Idiopathic scoliosis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4098605","190866006","Idiopathic hypercalcemia","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","43020421","120861000119102","Systolic heart failure stage C","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4246105","60805002","Hemolytic anemia with emphysema AND cutis laxa","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4102678","25507003","Idiopathic erosion of teeth","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","40482881","445258009","Idiopathic rapidly progressive glomerulonephritis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4033041","238948003","Idiopathic benign cutaneous mucinosis","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4153875","269299003","Cardiac insufficiency as a complication of care","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","4108814","194970009","Pericardial effusion - noninflammatory","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","40482857","445236007","Cardiorenal syndrome","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
"","43020509","470750006","Failure of growth of fetal right cardiac ventricle","Clinical Finding","Standard","timeout","timeout","timeout","timeout","Condition","SNOMED","1"
