"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","PC","DPC","Domain","Vocabulary","Count"
"","4234997","90507008","Disorder of vein","Clinical Finding","Standard","21,378","597,081","11,332","239,833","Condition","SNOMED","1"
"","442019","116224001","Complication of procedure","Clinical Finding","Standard","46,055","470,847","29,751","244,716","Condition","SNOMED","1"
"","4190192","373434004","Disorder of blood vessels of thorax","Clinical Finding","Standard","0","442,126","0","89,048","Condition","SNOMED","1"
"","4167864","419026008","Effect of exposure to physical force","Clinical Finding","Standard","125,513","422,310","3,397","113,952","Condition","SNOMED","1"
"","4300157","385424001","Injury of connective tissue","Clinical Finding","Standard","0","397,039","0","181,185","Condition","SNOMED","1"
"","439727","86406008","Human immunodeficiency virus infection","Clinical Finding","Standard","344,768","394,972","13,250","22,797","Condition","SNOMED","1"
"","4119786","233703007","Interstitial lung disease","Clinical Finding","Standard","18,681","393,889","2,055","135,933","Condition","SNOMED","3"
"","255573","13645005","Chronic obstructive lung disease","Clinical Finding","Standard","251,880","380,035","51,670","88,603","Condition","SNOMED","2"
"","312723","13213009","Congenital heart disease","Clinical Finding","Standard","49,054","366,624","11,733","61,491","Condition","SNOMED","2"
"","435524","39898005","Sleep disorder","Clinical Finding","Standard","15,472","319,038","7,457","101,690","Condition","SNOMED","1"
"","254061","60046008","Pleural effusion","Clinical Finding","Standard","300,567","306,379","91,535","92,927","Condition","SNOMED","1"
"","444031","48447003","Chronic heart failure","Clinical Finding","Standard","0","305,224","0","64,881","Condition","SNOMED","3"
"","4256228","409622000","Respiratory failure","Clinical Finding","Standard","17,300","299,906","3,411","56,837","Condition","SNOMED","2"
"","198185","90688005","Chronic renal failure","Clinical Finding","Standard","0","270,046","0","13,797","Condition","SNOMED","1"
"","261880","46621007","Atelectasis","Clinical Finding","Standard","245,334","249,263","111,567","113,554","Condition","SNOMED","1"
"","318549","253273004","Cardiac septal defects","Clinical Finding","Standard","6,463","235,736","1,270","37,846","Condition","SNOMED","1"
"","321319","85898001","Cardiomyopathy","Clinical Finding","Standard","34,062","228,811","6,795","51,252","Condition","SNOMED","1"
"","4175485","425333006","Myeloproliferative disorder","Clinical Finding","Standard","0","213,537","0","9,776","Condition","SNOMED","1"
"","764123","451041000124103","Atherosclerosis of coronary artery without angina pectoris","Clinical Finding","Standard","200,661","200,661","36,430","36,430","Condition","SNOMED","1"
"","439846","85232009","Left heart failure","Clinical Finding","Standard","187,263","187,376","35,214","35,243","Condition","SNOMED","5"
"","443580","417996009","Systolic heart failure","Clinical Finding","Standard","28,910","181,109","10,511","42,123","Condition","SNOMED","4"
"","4165905","415992005","Disorder of right cardiac ventricle","Clinical Finding","Standard","0","171,391","0","30,018","Condition","SNOMED","1"
"","255334","81573002","Collagen disease","Clinical Finding","Standard","7,629","156,920","2,083","15,665","Condition","SNOMED","2"
"","320536","102594003","Electrocardiogram abnormal","Clinical Finding","Standard","139,213","146,380","77,117","79,102","Condition","SNOMED","1"
"","4232495","89461002","Primary cardiomyopathy","Clinical Finding","Standard","136,472","136,480","28,364","28,364","Condition","SNOMED","1"
"","40479192","441481004","Chronic systolic heart failure","Clinical Finding","Standard","79,786","130,670","13,697","25,001","Condition","SNOMED","2"
"","4312226","85995004","Autosomal recessive hereditary disorder","Clinical Finding","Standard","0","129,738","0","9,530","Condition","SNOMED","1"
"","255891","200936003","Lupus erythematosus","Clinical Finding","Standard","6,787","127,761","1,480","10,000","Condition","SNOMED","1"
"","315085","30746006","Lymphadenopathy","Clinical Finding","Standard","66,128","122,265","32,599","61,432","Condition","SNOMED","1"
"","314658","8186001","Cardiomegaly","Clinical Finding","Standard","110,905","110,905","58,957","58,957","Condition","SNOMED","1"
"","317299","76682005","Disorder of vitreous body","Clinical Finding","Standard","2,190","101,527","1,268","35,672","Condition","SNOMED","1"
"","442310","56675007","Acute heart failure","Clinical Finding","Standard","0","93,678","0","24,396","Condition","SNOMED","3"
"","4289309","70142008","Atrial septal defect","Clinical Finding","Standard","6,816","92,089","2,445","21,792","Condition","SNOMED","1"
"","433740","234532001","Immunodeficiency disorder","Clinical Finding","Standard","25,990","91,932","3,392","13,537","Condition","SNOMED","1"
"","44782429","104931000119100","Chronic kidney disease due to hypertension","Clinical Finding","Standard","21,298","90,631","7,591","30,211","Condition","SNOMED","1"
"","443587","418304008","Diastolic heart failure","Clinical Finding","Standard","20,569","89,220","5,787","25,006","Condition","SNOMED","4"
"","197324","66579008","Disorder of peritoneum","Clinical Finding","Standard","3,066","88,341","2,155","37,938","Condition","SNOMED","1"
"","440417","59282003","Pulmonary embolism","Clinical Finding","Standard","19,894","84,660","2,995","16,353","Condition","SNOMED","3"
"","373718","126598008","Neoplasm of connective tissues","Clinical Finding","Standard","0","80,232","0","19,392","Condition","SNOMED","1"
"","314666","1755008","Old myocardial infarction","Clinical Finding","Standard","77,817","77,817","30,369","30,369","Condition","SNOMED","1"
"","319034","60899001","Hypertensive heart disease without congestive heart failure","Clinical Finding","Standard","40,651","75,442","11,435","30,045","Condition","SNOMED","1"
"","437390","389087006","Hypoxemia","Clinical Finding","Standard","63,132","74,913","24,012","26,867","Condition","SNOMED","1"
"","40480603","443254009","Acute systolic heart failure","Clinical Finding","Standard","17,884","66,211","5,595","16,036","Condition","SNOMED","3"
"","3656140","871668002","Congenital right ventricular anomaly","Clinical Finding","Standard","0","66,170","0","5,390","Condition","SNOMED","1"
"","4318544","95568003","Renal tubular disorder","Clinical Finding","Standard","0","64,659","0","16,970","Condition","SNOMED","1"
"","314971","39871006","Chronic respiratory failure","Clinical Finding","Standard","18,329","62,002","3,151","10,493","Condition","SNOMED","1"
"","438688","31541009","Sarcoidosis","Clinical Finding","Standard","54,945","57,535","5,339","5,890","Condition","SNOMED","1"
"","40479576","441530006","Chronic diastolic heart failure","Clinical Finding","Standard","30,247","56,813","7,672","15,397","Condition","SNOMED","3"
"","315273","79619009","Mitral valve stenosis","Clinical Finding","Standard","6,891","54,299","2,168","16,863","Condition","SNOMED","1"
"","437677","274533004","Abnormal findings on diagnostic imaging of lung","Clinical Finding","Standard","50,680","50,680","26,145","26,145","Condition","SNOMED","1"
"","312935","234072000","Venous hypertension","Clinical Finding","Standard","0","47,829","0","9,396","Condition","SNOMED","1"
"","35625532","768552007","Congenital ventricular septal defect","Clinical Finding","Standard","0","47,676","0","3,328","Condition","SNOMED","1"
"","45763749","700249006","Idiopathic interstitial pneumonia","Clinical Finding","Standard","39,433","46,926","5,237","6,714","Condition","SNOMED","1"
"","43022062","473459007","Cardiovascular system complication of procedure","Clinical Finding","Standard","16,876","46,249","14,362","27,780","Condition","SNOMED","1"
"","4231591","89792004","Right ventricular hypertrophy","Clinical Finding","Standard","0","46,216","0","3,135","Condition","SNOMED","1"
"","40480602","443253003","Acute on chronic systolic heart failure","Clinical Finding","Standard","40,156","45,399","7,869","9,621","Condition","SNOMED","3"
"","312940","67905004","Acute-on-chronic respiratory failure","Clinical Finding","Standard","40,470","42,742","6,450","7,023","Condition","SNOMED","2"
"","316998","63467002","Left bundle branch block","Clinical Finding","Standard","34,392","41,314","19,898","24,828","Condition","SNOMED","1"
"","319825","23685000","Rheumatic heart disease","Clinical Finding","Standard","7,129","40,810","1,953","14,880","Condition","SNOMED","1"
"","4338843","88075009","Disorder of pleura","Clinical Finding","Standard","0","38,444","0","17,873","Condition","SNOMED","1"
"","375806","22722001","Idiopathic peripheral neuropathy","Clinical Finding","Standard","10,818","38,242","4,476","16,436","Condition","SNOMED","1"
"","134730","26077002","Disorder of fascia","Clinical Finding","Standard","0","36,753","0","12,905","Condition","SNOMED","1"
"","435646","36110001","Congenital anomaly of pulmonary artery","Clinical Finding","Standard","13,482","36,244","4,143","6,466","Condition","SNOMED","1"
"","192680","34742003","Portal hypertension","Clinical Finding","Standard","35,606","35,606","6,167","6,167","Condition","SNOMED","1"
"","434004","21639008","Hypervolemia","Clinical Finding","Standard","34,901","35,050","13,320","13,408","Condition","SNOMED","1"
"","435503","61261009","Hemolytic anemia","Clinical Finding","Standard","13","33,116","6","8,022","Condition","SNOMED","1"
"","40481042","443343001","Acute diastolic heart failure","Clinical Finding","Standard","8,910","32,919","3,002","9,864","Condition","SNOMED","3"
"","442982","253535002","Left ventricular abnormality","Clinical Finding","Standard","0","31,148","0","11,178","Condition","SNOMED","1"
"","4229440","88805009","Chronic congestive heart failure","Clinical Finding","Standard","28,647","30,162","5,488","6,337","Condition","SNOMED","2"
"","4006473","11164009","Autosomal dominant hereditary disorder","Clinical Finding","Standard","0","29,925","0","5,209","Condition","SNOMED","1"
"","4180651","363070008","Developmental hereditary disorder","Clinical Finding","Standard","0","28,522","0","6,898","Condition","SNOMED","1"
"","435912","15459006","Endocardial cushion defect","Clinical Finding","Standard","24,151","24,151","1,937","1,937","Condition","SNOMED","1"
"","258180","430395005","Pneumonia due to Gram negative bacteria","Clinical Finding","Standard","3,130","23,172","1,084","6,325","Condition","SNOMED","1"
"","257004","195951007","Acute exacerbation of chronic obstructive airways disease","Clinical Finding","Standard","8,417","22,512","1,919","7,460","Condition","SNOMED","1"
"","40481043","443344007","Acute on chronic diastolic heart failure","Clinical Finding","Standard","15,838","21,081","4,290","6,042","Condition","SNOMED","3"
"","314369","36315003","Malignant hypertensive heart disease without congestive heart failure","Clinical Finding","Standard","19,788","19,788","11,700","11,700","Condition","SNOMED","1"
"","261600","40541001","Acute pulmonary edema","Clinical Finding","Standard","19,444","19,493","11,418","11,448","Condition","SNOMED","1"
"","4179877","362992004","Autoimmune connective tissue disorder","Clinical Finding","Standard","0","18,908","0","2,360","Condition","SNOMED","1"
"","4069935","203639008","Idiopathic scoliosis","Clinical Finding","Standard","2,396","17,023","1,126","5,245","Condition","SNOMED","1"
"","40482727","442304009","Combined systolic and diastolic dysfunction","Clinical Finding","Standard","3,364","17,020","822","5,077","Condition","SNOMED","1"
"","46270151","152921000119101","Dependence on respiratory device","Clinical Finding","Standard","7,484","15,752","3,483","7,884","Condition","SNOMED","1"
"","313502","77970009","Benign hypertensive heart disease without congestive heart failure","Clinical Finding","Standard","15,003","15,003","6,910","6,910","Condition","SNOMED","1"
"","444101","46113002","Hypertensive heart failure","Clinical Finding","Standard","4,371","14,566","1,859","9,293","Condition","SNOMED","4"
"","4150299","278510009","Localization-related idiopathic epilepsy","Clinical Finding","Standard","14,234","14,234","2,645","2,645","Condition","SNOMED","1"
"","443401","363039000","Congenital connective tissue disorder","Clinical Finding","Standard","0","14,093","0","8,921","Condition","SNOMED","1"
"","252351","41381004","Pneumonia due to Pseudomonas","Clinical Finding","Standard","13,199","13,199","2,066","2,066","Condition","SNOMED","1"
"","44784621","8501000119104","Hypertensive heart and chronic kidney disease","Clinical Finding","Standard","12,831","12,851","3,800","3,800","Condition","SNOMED","1"
"","4145867","307221007","Venous occlusion","Clinical Finding","Standard","0","12,840","0","2,716","Condition","SNOMED","1"
"","4176799","363045008","Connective tissue hereditary disorder","Clinical Finding","Standard","0","11,884","0","2,393","Condition","SNOMED","2"
"","37395564","10676831000119101","Hypoxemic respiratory failure","Clinical Finding","Standard","1,330","11,334","485","2,697","Condition","SNOMED","3"
"","45757752","367591000119105","Hereditary nephropathy","Clinical Finding","Standard","87","11,220","40","2,335","Condition","SNOMED","1"
"","4130197","127068004","Histiocytic syndrome","Clinical Finding","Standard","859","10,789","108","991","Condition","SNOMED","1"
"","44782719","153941000119100","Chronic combined systolic and diastolic heart failure","Clinical Finding","Standard","5,485","10,728","1,683","3,435","Condition","SNOMED","3"
"","4102113","300852003","Mass of cardiovascular structure","Clinical Finding","Standard","0","10,697","0","3,797","Condition","SNOMED","1"
"","4147761","35885006","Hyperuricemia","Clinical Finding","Standard","0","10,502","0","3,417","Condition","SNOMED","1"
"","314378","5148006","Hypertensive heart disease with congestive heart failure","Clinical Finding","Standard","9,361","10,195","6,998","7,434","Condition","SNOMED","2"
"","4237151","56977002","Idiopathic edema","Clinical Finding","Standard","0","9,874","0","5,194","Condition","SNOMED","1"
"","4119821","304522008","Pulmonary vein finding","Clinical Finding","Standard","0","9,867","0","1,253","Condition","SNOMED","1"
"","4006984","111322000","Congenital anomaly of pulmonary veins","Clinical Finding","Standard","0","9,694","0","1,197","Condition","SNOMED","1"
"","378417","22451001","Primary torsion dystonia","Clinical Finding","Standard","0","9,357","0","2,678","Condition","SNOMED","1"
"","46271075","709111008","Acute hypoxemic respiratory failure","Clinical Finding","Standard","7,723","9,346","1,654","2,004","Condition","SNOMED","1"
"","4220676","82354003","Multiple system malformation syndrome","Clinical Finding","Standard","0","9,346","0","1,920","Condition","SNOMED","1"
"","4043388","230318005","Idiopathic familial dystonia","Clinical Finding","Standard","9,339","9,339","2,669","2,669","Condition","SNOMED","1"
"","44782718","153931000119109","Acute combined systolic and diastolic heart failure","Clinical Finding","Standard","2,928","8,171","820","2,572","Condition","SNOMED","3"
"","4188331","46847001","Chronic pulmonary edema","Clinical Finding","Standard","8,157","8,157","5,465","5,465","Condition","SNOMED","1"
"","4180943","363696006","Neonatal cardiovascular disorder","Clinical Finding","Standard","0","7,844","0","2,263","Condition","SNOMED","1"
"","4027557","128289001","Chronic metabolic disorder","Clinical Finding","Standard","0","7,502","0","1,942","Condition","SNOMED","1"
"","37109980","723976005","Fibromatosis","Clinical Finding","Standard","0","6,869","0","1,703","Condition","SNOMED","1"
"","4054401","126487009","Subcutaneous fat disorder","Clinical Finding","Standard","0","6,269","0","2,550","Condition","SNOMED","1"
"","438730","21420006","Alkalosis","Clinical Finding","Standard","5,609","6,174","4,096","4,119","Condition","SNOMED","1"
"","4027549","128258000","Ventilation finding","Clinical Finding","Standard","0","6,139","0","2,718","Condition","SNOMED","1"
"","4108814","194970009","Pericardial effusion - noninflammatory","Clinical Finding","Standard","5,869","5,869","2,028","2,028","Condition","SNOMED","1"
"","439696","194779001","Hypertensive heart and renal disease with (congestive) heart failure","Clinical Finding","Standard","2,790","5,319","1,049","2,412","Condition","SNOMED","3"
"","321876","58729003","Disorder of capillaries","Clinical Finding","Standard","1,052","5,252","659","1,297","Condition","SNOMED","1"
"","44782733","153951000119103","Acute on chronic combined systolic and diastolic heart failure","Clinical Finding","Standard","5,243","5,243","1,752","1,752","Condition","SNOMED","3"
"","4159647","371039008","Thromboembolic disorder","Clinical Finding","Standard","92","5,023","13","1,686","Condition","SNOMED","1"
"","75863","197834003","Chronic interstitial cystitis","Clinical Finding","Standard","4,472","4,480","1,852","1,859","Condition","SNOMED","1"
"","312603","31515003","Hypoventilation","Clinical Finding","Standard","0","3,984","0","969","Condition","SNOMED","1"
"","438168","65340007","Aneurysm of heart","Clinical Finding","Standard","3,953","3,953","2,210","2,210","Condition","SNOMED","1"
"","81539","240096000","Mitochondrial cytopathy","Clinical Finding","Standard","2,747","3,827","698","888","Condition","SNOMED","1"
"","4320332","70660007","Hydrocele of tunica vaginalis","Clinical Finding","Standard","3,609","3,694","1,901","1,963","Condition","SNOMED","1"
"","4236884","405752007","Congenital atrial septal defect","Clinical Finding","Standard","0","3,478","0","932","Condition","SNOMED","1"
"","44782732","133971000119108","Chronic pulmonary embolism","Clinical Finding","Standard","3,472","3,472","865","865","Condition","SNOMED","1"
"","46271074","709109004","Hypercapnic respiratory failure","Clinical Finding","Standard","1,335","3,372","279","1,007","Condition","SNOMED","3"
"","4177206","428255004","Tubulointerstitial nephritis","Clinical Finding","Standard","2,858","3,084","1,173","1,255","Condition","SNOMED","1"
"","320115","194735004","Mitral insufficiency and aortic stenosis","Clinical Finding","Standard","2,841","2,841","1,961","1,961","Condition","SNOMED","1"
"","4250025","73873008","Metabolic disease of collagen","Clinical Finding","Standard","0","2,824","0","643","Condition","SNOMED","1"
"","4100857","190966007","Extreme obesity with alveolar hypoventilation","Clinical Finding","Standard","2,772","2,772","628","628","Condition","SNOMED","4"
"","315293","266235007","Acute idiopathic pericarditis","Clinical Finding","Standard","2,713","2,713","1,615","1,615","Condition","SNOMED","1"
"","312927","49584005","Acute cor pulmonale","Clinical Finding","Standard","2,558","2,708","1,024","1,068","Condition","SNOMED","4"
"","44782728","15781000119107","Hypertensive heart AND chronic kidney disease with congestive heart failure","Clinical Finding","Standard","2,529","2,529","1,363","1,363","Condition","SNOMED","2"
"","4067774","203482000","Idiopathic aseptic necrosis of bone","Clinical Finding","Standard","2,238","2,238","498","498","Condition","SNOMED","1"
"","4195694","67782005","Acute respiratory distress syndrome","Clinical Finding","Standard","1,943","1,943","424","424","Condition","SNOMED","1"
"","4179992","363005004","Cardiovascular system hereditary disorder","Clinical Finding","Standard","0","1,833","0","403","Condition","SNOMED","1"
"","46273719","709110009","Acute hypercapnic respiratory failure","Clinical Finding","Standard","1,115","1,764","394","617","Condition","SNOMED","2"
"","4278365","65399007","Langerhans cell histiocytosis","Clinical Finding","Standard","0","1,725","0","225","Condition","SNOMED","2"
"","4238825","57203004","Disorder of pulp of tooth","Clinical Finding","Standard","0","1,721","0","1,194","Condition","SNOMED","1"
"","441536","76220009","Mixed acid-base balance disorder","Clinical Finding","Standard","1,720","1,720","1,383","1,383","Condition","SNOMED","1"
"","439694","194781004","Hypertensive heart and renal disease with both (congestive) heart failure and renal failure","Clinical Finding","Standard","1,694","1,694","924","924","Condition","SNOMED","2"
"","4035439","239862000","Idiopathic osteoarthritis","Clinical Finding","Standard","1,651","1,651","750","750","Condition","SNOMED","1"
"","37016114","10672271000119100","Acute on chronic hypoxemic respiratory failure","Clinical Finding","Standard","1,623","1,623","350","350","Condition","SNOMED","3"
"","81390","3345002","Idiopathic osteoporosis","Clinical Finding","Standard","1,614","1,614","786","786","Condition","SNOMED","1"
"","4100152","253414002","Atrioventricular septal defect and common atrioventricular junction","Clinical Finding","Standard","1,588","1,588","333","333","Condition","SNOMED","1"
"","4086243","24369008","Pulmonary sarcoidosis","Clinical Finding","Standard","1,492","1,563","328","358","Condition","SNOMED","1"
"","439698","194767001","Benign hypertensive heart disease with congestive cardiac failure","Clinical Finding","Standard","1,535","1,535","740","740","Condition","SNOMED","2"
"","315295","82523003","Congestive rheumatic heart failure","Clinical Finding","Standard","1,515","1,515","849","849","Condition","SNOMED","3"
"","46270027","124691000119101","Pneumonia due to methicillin resistant Staphylococcus aureus","Clinical Finding","Standard","1,508","1,508","513","513","Condition","SNOMED","1"
"","200451","34736002","Chronic passive congestion of liver","Clinical Finding","Standard","1,419","1,419","971","971","Condition","SNOMED","1"
"","442626","66052004","Benign hypertensive heart AND renal disease","Clinical Finding","Standard","1,401","1,401","595","595","Condition","SNOMED","1"
"","4189294","373409004","Inflammatory disorder of mediastinum","Clinical Finding","Standard","1,380","1,380","382","382","Condition","SNOMED","1"
"","4086499","24825006","Central alveolar hypoventilation syndrome","Clinical Finding","Standard","0","1,357","0","307","Condition","SNOMED","1"
"","4259507","410502007","Juvenile idiopathic arthritis","Clinical Finding","Standard","0","1,308","0","195","Condition","SNOMED","1"
"","4079978","276657008","Overlap syndrome","Clinical Finding","Standard","1,122","1,122","238","238","Condition","SNOMED","1"
"","317307","91025000","Idiopathic myocarditis","Clinical Finding","Standard","1,108","1,108","340","340","Condition","SNOMED","1"
"","40481299","441910000","Idiopathic sleep related non-obstructive alveolar hypoventilation","Clinical Finding","Standard","1,030","1,030","262","262","Condition","SNOMED","3"
"","4325865","429428003","Chronic hypercapnia","Clinical Finding","Standard","0","922","0","334","Condition","SNOMED","1"
"","442603","66610008","Malignant hypertensive heart AND renal disease","Clinical Finding","Standard","903","903","539","539","Condition","SNOMED","1"
"","36713113","328511000119109","Saddle embolus of pulmonary artery","Clinical Finding","Standard","740","890","180","224","Condition","SNOMED","1"
"","439808","1763009","Interstitial keratitis","Clinical Finding","Standard","288","873","136","343","Condition","SNOMED","1"
"","316994","83105008","Malignant hypertensive heart disease with congestive heart failure","Clinical Finding","Standard","834","834","436","436","Condition","SNOMED","2"
"","4317288","95441000","Pulmonary artery stenosis","Clinical Finding","Standard","755","755","226","226","Condition","SNOMED","1"
"","439695","194780003","Hypertensive heart and renal disease with renal failure","Clinical Finding","Standard","735","735","436","436","Condition","SNOMED","1"
"","4306923","82934008","Chronic idiopathic constipation","Clinical Finding","Standard","691","691","276","276","Condition","SNOMED","1"
"","4110056","196001008","Chronic obstructive pulmonary disease with acute lower respiratory infection","Clinical Finding","Standard","647","647","384","384","Condition","SNOMED","1"
"","4353837","251047005","Dilatation of pulmonary artery","Clinical Finding","Standard","0","636","0","153","Condition","SNOMED","1"
"","441593","111289009","Arteriovenous fistula of pulmonary vessels","Clinical Finding","Standard","630","630","396","396","Condition","SNOMED","1"
"","4228447","421866006","Disorder of episclera","Clinical Finding","Standard","0","622","0","272","Condition","SNOMED","1"
"","4108950","195137008","Acquired cardiac septal defect","Clinical Finding","Standard","587","587","474","474","Condition","SNOMED","1"
"","4171880","419982005","Corneal stromal degeneration","Clinical Finding","Standard","0","560","0","289","Condition","SNOMED","1"
"","40479606","441557008","Septic pulmonary embolism","Clinical Finding","Standard","537","537","212","212","Condition","SNOMED","1"
"","4239826","69357003","Pulmonary thrombosis","Clinical Finding","Standard","0","519","0","161","Condition","SNOMED","2"
"","37016194","145751000119104","Lymphangiomyomatosis of connective tissue","Clinical Finding","Standard","0","488","0","68","Condition","SNOMED","1"
"","257825","94920007","Neoplasm of uncertain behavior of lung","Clinical Finding","Standard","0","488","0","68","Condition","SNOMED","1"
"","312383","62377009","Postpartum cardiomyopathy","Clinical Finding","Standard","473","473","134","134","Condition","SNOMED","1"
"","375260","193177003","Polyneuropathy in collagen vascular disease","Clinical Finding","Standard","459","465","314","314","Condition","SNOMED","1"
"","4006951","205562004","Angiomatosis","Clinical Finding","Standard","0","464","0","90","Condition","SNOMED","1"
"","43531627","3731000119107","Idiopathic hypersomnia","Clinical Finding","Standard","0","463","0","115","Condition","SNOMED","1"
"","4340960","235943006","Idiopathic acute pancreatitis","Clinical Finding","Standard","418","418","116","116","Condition","SNOMED","1"
"","374922","230481005","Idiopathic stabbing headache","Clinical Finding","Standard","410","410","137","137","Condition","SNOMED","1"
"","4046100","230326002","Idiopathic orofacial dystonia","Clinical Finding","Standard","404","404","114","114","Condition","SNOMED","1"
"","4098145","191256002","Idiopathic aplastic anemia","Clinical Finding","Standard","350","350","22","22","Condition","SNOMED","1"
"","438782","40527005","Idiopathic pulmonary hemosiderosis","Clinical Finding","Standard","343","343","75","75","Condition","SNOMED","1"
"","319793","399040002","Congenital central hypoventilation","Clinical Finding","Standard","327","327","45","45","Condition","SNOMED","1"
"","4100815","27637000","Dextrocardia","Clinical Finding","Standard","312","312","94","94","Condition","SNOMED","1"
"","436038","10087007","Infection by Schistosoma","Clinical Finding","Standard","216","307","76","135","Condition","SNOMED","1"
"","4033870","238780006","Idiopathic capillaritis","Clinical Finding","Standard","0","290","0","146","Condition","SNOMED","1"
"","4233224","89819002","Cardiac insufficiency during AND/OR resulting from a procedure","Clinical Finding","Standard","6","278","6","208","Condition","SNOMED","4"
"","4264636","60856006","Cardiac insufficiency following cardiac surgery","Clinical Finding","Standard","272","272","202","202","Condition","SNOMED","2"
"","4224004","84089009","Hiatal hernia","Clinical Finding","Standard","0","245","0","168","Condition","SNOMED","1"
"","4037495","16253001","Dilated cardiomyopathy secondary to peripartum heart disease","Clinical Finding","Standard","244","244","62","62","Condition","SNOMED","1"
"","4119302","303070000","Pulmonary arteriovenous malformation","Clinical Finding","Standard","220","220","71","71","Condition","SNOMED","1"
"","317000","45650007","Kyphoscoliotic heart disease","Clinical Finding","Standard","206","206","153","153","Condition","SNOMED","1"
"","77961","31487001","Disseminated idiopathic skeletal hyperostosis","Clinical Finding","Standard","202","202","92","92","Condition","SNOMED","1"
"","134330","425756000","Idiopathic transverse myelitis","Clinical Finding","Standard","185","185","47","47","Condition","SNOMED","1"
"","4004279","10091002","High output heart failure","Clinical Finding","Standard","184","184","7","7","Condition","SNOMED","4"
"","40490938","448618004","Abnormality of mitral valve annulus","Clinical Finding","Standard","0","171","0","87","Condition","SNOMED","1"
"","440260","210790008","Pulmonary blood vessel injury","Clinical Finding","Standard","35","161","27","73","Condition","SNOMED","1"
"","35615055","15964701000119109","Saddle embolus of pulmonary artery with acute cor pulmonale","Clinical Finding","Standard","150","150","44","44","Condition","SNOMED","2"
"","4030362","237868006","Familial non-neuropathic amyloidosis","Clinical Finding","Standard","148","148","45","45","Condition","SNOMED","1"
"","4227090","405549001","Abscess of connective tissue","Clinical Finding","Standard","0","114","0","48","Condition","SNOMED","1"
"","4112334","195506001","Idiopathic hypotension","Clinical Finding","Standard","109","109","52","52","Condition","SNOMED","1"
"","4191650","373895009","Acute respiratory distress","Clinical Finding","Standard","108","108","75","75","Condition","SNOMED","1"
"","4157025","370469003","Serositis","Clinical Finding","Standard","0","91","0","68","Condition","SNOMED","1"
"","36717034","300161000119106","Disorder of connective tissue co-occurrent and due to systemic disease","Clinical Finding","Standard","87","87","53","53","Condition","SNOMED","1"
"","4034970","237654002","Idiopathic hypoparathyroidism","Clinical Finding","Standard","86","86","22","22","Condition","SNOMED","1"
"","4153777","320150004","Idiopathic eosinophilia","Clinical Finding","Standard","0","65","0","11","Condition","SNOMED","1"
"","4173311","42295001","Familial amyloid polyneuropathy","Clinical Finding","Standard","60","60","20","20","Condition","SNOMED","1"
