"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","PC","DPC","Domain","Vocabulary","Count"
"","192763","57662003","Injury of blood vessel","Clinical Finding","Standard","165","106,427","150","34,757","Condition","SNOMED","1"
"","4028528","128619003","Disorder of toe","Clinical Finding","Standard","0","102,205","0","47,704","Condition","SNOMED","1"
"","75620","201938008","Traumatic arthropathy of the ankle and/or foot","Clinical Finding","Standard","3,735","99,290","792","50,827","Condition","SNOMED","1"
"","4167096","274144001","Osteitis","Clinical Finding","Standard","0","98,881","0","35,860","Condition","SNOMED","1"
"","35622958","765205004","Disorder in remission","Clinical Finding","Standard","875","92,517","463","19,034","Condition","SNOMED","1"
"","4047269","229844004","Deformity of foot","Clinical Finding","Standard","0","91,402","0","34,469","Condition","SNOMED","1"
"","443582","428360003","Arthropathy of joint of hand","Clinical Finding","Standard","10,749","86,813","5,492","46,009","Condition","SNOMED","1"
"","4177851","428097001","Disorder of hip joint","Clinical Finding","Standard","8,364","82,225","2,899","31,986","Condition","SNOMED","1"
"","4328821","430940009","Disorder of glenohumeral joint","Clinical Finding","Standard","0","81,287","0","23,467","Condition","SNOMED","1"
"","4323893","429554009","Arthropathy of elbow","Clinical Finding","Standard","1,785","72,896","994","27,975","Condition","SNOMED","1"
"","443795","129138001","Disorder of thoracic spine","Clinical Finding","Standard","227","66,800","95","33,649","Condition","SNOMED","1"
"","253797","266368002","Post-inflammatory pulmonary fibrosis","Clinical Finding","Standard","62,301","62,301","14,153","14,153","Condition","SNOMED","1"
"","75897","36186002","Polyarthropathy","Clinical Finding","Standard","7,678","62,253","2,955","17,369","Condition","SNOMED","2"
"","443557","428339009","Disorder of joint of foot","Clinical Finding","Standard","0","62,224","0","24,898","Condition","SNOMED","2"
"","4101641","299576008","Finding of joint of toe","Clinical Finding","Standard","0","59,380","0","23,232","Condition","SNOMED","1"
"","4040720","118945008","Disorder of skull","Clinical Finding","Standard","0","54,566","0","25,508","Condition","SNOMED","1"
"","4132792","410692006","Anterior uveitis","Clinical Finding","Standard","0","54,057","0","11,699","Condition","SNOMED","1"
"","4182643","299033004","Deformity of hand","Clinical Finding","Standard","0","52,873","0","14,036","Condition","SNOMED","1"
"","4170554","49218002","Hip pain","Clinical Finding","Standard","50,057","50,057","17,192","17,192","Condition","SNOMED","1"
"","319825","23685000","Rheumatic heart disease","Clinical Finding","Standard","7,129","40,810","1,953","14,880","Condition","SNOMED","1"
"","78524","26517000","Acquired deformity of finger","Clinical Finding","Standard","1,164","40,204","786","10,495","Condition","SNOMED","1"
"","4028942","237822008","Autoimmune endocrine disease","Clinical Finding","Standard","0","40,025","0","10,501","Condition","SNOMED","1"
"","76685","91637004","Myasthenia gravis","Clinical Finding","Standard","13,039","38,460","1,527","3,745","Condition","SNOMED","1"
"","4181217","363296001","Sequelae of disorders classified by disorder-system","Clinical Finding","Standard","0","38,169","0","16,939","Condition","SNOMED","1"
"","4262443","35908007","Chronic arthritis","Clinical Finding","Standard","0","37,630","0","4,680","Condition","SNOMED","2"
"","73840","201831003","Localized, primary osteoarthritis of the shoulder region","Clinical Finding","Standard","34,828","34,828","10,635","10,635","Condition","SNOMED","1"
"","4219481","82300000","Degenerative joint disease of ankle AND/OR foot","Clinical Finding","Standard","20,856","30,101","13,191","17,934","Condition","SNOMED","1"
"","73564","202843000","Full thickness rotator cuff tear","Clinical Finding","Standard","29,476","29,476","5,749","5,749","Condition","SNOMED","1"
"","200527","16294009","Splenomegaly","Clinical Finding","Standard","24,592","26,381","10,625","11,756","Condition","SNOMED","1"
"","138841","12820001","Disorder of sacrum","Clinical Finding","Standard","24,217","24,695","7,573","7,884","Condition","SNOMED","1"
"","72990","90860001","Localized osteoarthrosis uncertain if primary OR secondary","Clinical Finding","Standard","24,285","24,285","10,550","10,550","Condition","SNOMED","1"
"","4184090","298163003","Elbow joint inflamed","Clinical Finding","Standard","0","22,780","0","6,232","Condition","SNOMED","1"
"","81379","202855006","Lateral epicondylitis","Clinical Finding","Standard","22,329","22,329","5,995","5,995","Condition","SNOMED","1"
"","4079749","239872002","Osteoarthritis of hip","Clinical Finding","Standard","20,874","20,983","8,002","8,064","Condition","SNOMED","3"
"","443769","26538006","Degeneration of lumbar intervertebral disc","Clinical Finding","Standard","13,519","19,038","6,883","9,967","Condition","SNOMED","1"
"","4179877","362992004","Autoimmune connective tissue disorder","Clinical Finding","Standard","0","18,908","0","2,360","Condition","SNOMED","2"
"","4184709","299061005","Finding of finger joint","Clinical Finding","Standard","366","18,596","306","10,186","Condition","SNOMED","1"
"","4346975","239880009","Lumbar spondylosis","Clinical Finding","Standard","18,387","18,387","9,492","9,492","Condition","SNOMED","1"
"","4132999","128041002","Disorder of subcutaneous tissue","Clinical Finding","Standard","0","18,092","0","11,817","Condition","SNOMED","1"
"","4172970","424175006","Nontraumatic rotator cuff tear","Clinical Finding","Standard","17,673","17,673","4,035","4,035","Condition","SNOMED","1"
"","44783158","699207005","Arthritis of pelvis","Clinical Finding","Standard","0","17,611","0","4,379","Condition","SNOMED","1"
"","4001453","202805003","Sacroiliac disorder","Clinical Finding","Standard","0","16,767","0","3,966","Condition","SNOMED","1"
"","320746","195029002","Cardiomyopathy associated with another disorder","Clinical Finding","Standard","13,141","15,863","5,228","5,779","Condition","SNOMED","1"
"","4252581","7436001","Alveolar pneumopathy","Clinical Finding","Standard","3,402","15,708","1,345","6,206","Condition","SNOMED","1"
"","4163710","399020009","Dilated cardiomyopathy","Clinical Finding","Standard","9,656","14,386","1,834","3,354","Condition","SNOMED","1"
"","254443","83901003","Sj̦gren's syndrome","Clinical Finding","Standard","12,878","13,682","2,601","2,885","Condition","SNOMED","1"
"","4138837","3238004","Pericarditis","Clinical Finding","Standard","34","13,565","17","6,189","Condition","SNOMED","1"
"","764156","451431000124104","Disorder of left lower extremity","Clinical Finding","Standard","0","13,511","0","4,858","Condition","SNOMED","1"
"","764155","451421000124102","Disorder of right lower extremity","Clinical Finding","Standard","0","13,124","0","4,666","Condition","SNOMED","1"
"","37110370","724599009","Small vessel vasculitis","Clinical Finding","Standard","0","11,873","0","1,985","Condition","SNOMED","1"
"","4100662","27561001","Cellulitis of finger","Clinical Finding","Standard","2,435","11,669","1,146","7,433","Condition","SNOMED","1"
"","77072","4819006","Joint effusion of ankle AND/OR foot","Clinical Finding","Standard","7,832","11,071","6,239","8,227","Condition","SNOMED","1"
"","4340391","235890007","Autoimmune liver disease","Clinical Finding","Standard","0","10,543","0","1,132","Condition","SNOMED","1"
"","4052222","21092002","Abscess of finger","Clinical Finding","Standard","0","10,182","0","6,824","Condition","SNOMED","1"
"","4304035","1033009","Thoracic arthritis","Clinical Finding","Standard","0","10,047","0","8,583","Condition","SNOMED","1"
"","4184091","298170003","Knee joint inflamed","Clinical Finding","Standard","0","8,829","0","3,341","Condition","SNOMED","1"
"","4000634","11939005","Acute arthritis","Clinical Finding","Standard","0","8,103","0","2,557","Condition","SNOMED","1"
"","4035441","239867006","Osteoarthritis of wrist","Clinical Finding","Standard","3,365","8,040","2,851","4,977","Condition","SNOMED","1"
"","37205058","784332006","Spondyloarthritis","Clinical Finding","Standard","0","7,942","0","1,683","Condition","SNOMED","1"
"","4100908","299991003","Infection of finger","Clinical Finding","Standard","0","7,851","0","4,586","Condition","SNOMED","1"
"","441269","413603009","Autoimmune hemolytic anemia","Clinical Finding","Standard","7,439","7,840","757","817","Condition","SNOMED","1"
"","36716818","723004005","Autoimmune bullous dermatosis","Clinical Finding","Standard","0","7,688","0","1,268","Condition","SNOMED","1"
"","4347174","240008008","Synovial cyst of knee","Clinical Finding","Standard","7,350","7,433","4,562","4,624","Condition","SNOMED","1"
"","764154","451411000124105","Disorder of left upper extremity","Clinical Finding","Standard","0","7,219","0","2,546","Condition","SNOMED","1"
"","764153","451401000124107","Disorder of right upper extremity","Clinical Finding","Standard","0","6,823","0","2,661","Condition","SNOMED","1"
"","437082","9631008","Ankylosing spondylitis","Clinical Finding","Standard","6,511","6,511","1,299","1,299","Condition","SNOMED","2"
"","433000","37785001","Patellar tendonitis","Clinical Finding","Standard","5,992","5,992","2,137","2,137","Condition","SNOMED","1"
"","4184089","298162008","Shoulder joint inflamed","Clinical Finding","Standard","0","5,698","0","1,603","Condition","SNOMED","1"
"","4316084","95325000","Subcutaneous nodule","Clinical Finding","Standard","0","5,575","0","4,384","Condition","SNOMED","1"
"","761507","15729761000119105","Arthropathy of left hip joint","Clinical Finding","Standard","0","5,522","0","1,813","Condition","SNOMED","1"
"","36687058","15729721000119100","Arthropathy of bilateral hip joints","Clinical Finding","Standard","0","5,430","0","1,773","Condition","SNOMED","1"
"","442313","58718002","Rheumatic fever","Clinical Finding","Standard","0","5,039","0","2,852","Condition","SNOMED","1"
"","4079731","239796000","Juvenile chronic arthritis","Clinical Finding","Standard","0","5,028","0","555","Condition","SNOMED","2"
"","4098292","26843008","Antiphospholipid syndrome","Clinical Finding","Standard","4,247","4,912","479","655","Condition","SNOMED","1"
"","44783568","699668009","Secondary nonischemic congestive cardiomyopathy","Clinical Finding","Standard","0","4,730","0","1,520","Condition","SNOMED","1"
"","4146124","427213005","Autoimmune vasculitis","Clinical Finding","Standard","0","4,199","0","1,525","Condition","SNOMED","2"
"","4051577","20948006","Congenital anomaly of finger","Clinical Finding","Standard","0","4,188","0","1,461","Condition","SNOMED","1"
"","4319304","95329006","Autoimmune skin disease","Clinical Finding","Standard","0","3,652","0","882","Condition","SNOMED","2"
"","4330086","430886005","Disorder of vertebra","Clinical Finding","Standard","0","3,302","0","1,298","Condition","SNOMED","1"
"","762207","301981000119107","Adhesive capsulitis of left shoulder","Clinical Finding","Standard","3,118","3,118","685","685","Condition","SNOMED","1"
"","4178949","363300000","Sequelae of inflammatory diseases","Clinical Finding","Standard","0","3,028","0","1,049","Condition","SNOMED","1"
"","4035744","239821006","Secondary inflammatory arthritis","Clinical Finding","Standard","0","2,957","0","1,043","Condition","SNOMED","1"
"","4083695","239866002","Osteoarthritis of elbow","Clinical Finding","Standard","1,747","2,775","1,452","1,908","Condition","SNOMED","1"
"","762206","301971000119109","Adhesive capsulitis of right shoulder","Clinical Finding","Standard","2,213","2,213","639","639","Condition","SNOMED","1"
"","4014120","165840002","Rheumatoid factor negative","Clinical Finding","Standard","0","2,179","0","443","Condition","SNOMED","1"
"","4163270","399112009","Seronegative arthritis","Clinical Finding","Standard","0","2,179","0","443","Condition","SNOMED","1"
"","132702","36715001","Erythema multiforme","Clinical Finding","Standard","2,090","2,157","1,077","1,123","Condition","SNOMED","1"
"","4179092","42898009","Acute polyarthritis","Clinical Finding","Standard","0","2,111","0","420","Condition","SNOMED","2"
"","37017388","713654004","Autoimmune cholangitis","Clinical Finding","Standard","0","1,952","0","383","Condition","SNOMED","1"
"","4069538","203555006","Extension deformity of finger","Clinical Finding","Standard","0","1,776","0","491","Condition","SNOMED","1"
"","4138155","263054007","Subluxation of finger","Clinical Finding","Standard","13","1,715","9","783","Condition","SNOMED","1"
"","259044","40122008","Pneumoconiosis","Clinical Finding","Standard","157","1,647","94","758","Condition","SNOMED","1"
"","4346970","239777004","Knee pyogenic arthritis","Clinical Finding","Standard","1,646","1,646","674","674","Condition","SNOMED","2"
"","4028065","128091003","Autoimmune thrombocytopenia","Clinical Finding","Standard","0","1,421","0","453","Condition","SNOMED","1"
"","4164770","40956001","Guillain-Barr̩ syndrome","Clinical Finding","Standard","1,200","1,200","222","222","Condition","SNOMED","1"
"","4197477","313259008","Localized, primary osteoarthritis of elbow","Clinical Finding","Standard","1,014","1,014","443","443","Condition","SNOMED","1"
"","4170462","275453008","Foreign body - finger","Clinical Finding","Standard","55","1,008","28","676","Condition","SNOMED","1"
"","44783376","699462004","Monoarthritis","Clinical Finding","Standard","265","976","142","511","Condition","SNOMED","1"
"","4182008","298165005","Hand joint inflamed","Clinical Finding","Standard","0","959","0","321","Condition","SNOMED","1"
"","4132810","410797009","Juvenile seronegative polyarthritis","Clinical Finding","Standard","788","788","137","137","Condition","SNOMED","1"
"","4317266","95347000","Skin necrosis","Clinical Finding","Standard","0","771","0","165","Condition","SNOMED","1"
"","4167909","275320004","Injury of nail","Clinical Finding","Standard","24","700","16","402","Condition","SNOMED","1"
"","4261026","410794002","Still's disease with juvenile onset and/or adult onset","Clinical Finding","Standard","0","699","0","68","Condition","SNOMED","2"
"","80183","201855008","Localized, secondary osteoarthritis of the ankle and/or foot","Clinical Finding","Standard","697","697","235","235","Condition","SNOMED","1"
"","437897","18192007","Acute rheumatic endocarditis","Clinical Finding","Standard","694","694","382","382","Condition","SNOMED","1"
"","44783205","699262001","Post traumatic osteoarthritis","Clinical Finding","Standard","674","674","232","232","Condition","SNOMED","1"
"","4218083","815008","Episcleritis","Clinical Finding","Standard","433","622","178","272","Condition","SNOMED","1"
"","4180873","428437005","Infective arthritis of shoulder region","Clinical Finding","Standard","147","591","99","313","Condition","SNOMED","1"
"","4108968","193497004","Vogt-Koyanagi-Harada disease","Clinical Finding","Standard","513","513","50","50","Condition","SNOMED","1"
"","40481620","444999002","Infective arthritis of ankle and/or foot","Clinical Finding","Standard","224","510","145","307","Condition","SNOMED","1"
"","4068232","203554005","Flexion deformity of finger","Clinical Finding","Standard","44","489","19","178","Condition","SNOMED","1"
"","375260","193177003","Polyneuropathy in collagen vascular disease","Clinical Finding","Standard","459","465","314","314","Condition","SNOMED","1"
"","4185031","298164009","Wrist joint inflamed","Clinical Finding","Standard","0","430","0","188","Condition","SNOMED","1"
"","44782455","698474005","Monoarthritis of knee","Clinical Finding","Standard","385","385","204","204","Condition","SNOMED","2"
"","4185034","298169004","Hip joint inflamed","Clinical Finding","Standard","0","353","0","141","Condition","SNOMED","1"
"","81496","35984006","Tuberculosis of vertebral column","Clinical Finding","Standard","348","348","162","162","Condition","SNOMED","1"
"","440822","41910004","Periostitis","Clinical Finding","Standard","10","344","10","236","Condition","SNOMED","1"
"","4312754","86157004","Occupational lung disease","Clinical Finding","Standard","0","332","0","291","Condition","SNOMED","1"
"","4097458","250097000","Monoarticular joint involvement","Clinical Finding","Standard","0","316","0","141","Condition","SNOMED","1"
"","4046205","2304001","Discitis","Clinical Finding","Standard","92","310","52","188","Condition","SNOMED","1"
"","134746","30760008","Finger clubbing","Clinical Finding","Standard","305","305","158","158","Condition","SNOMED","1"
"","4318558","95643007","Autoimmune encephalitis","Clinical Finding","Standard","0","281","0","80","Condition","SNOMED","1"
"","4326356","430428000","Arthropathy of the ankle AND/OR foot associated with a neurological disorder","Clinical Finding","Standard","276","276","59","59","Condition","SNOMED","1"
"","4051056","123777002","Autoimmune leukopenia","Clinical Finding","Standard","0","265","0","111","Condition","SNOMED","2"
"","4035431","239818009","Shoulder synovitis","Clinical Finding","Standard","0","253","0","233","Condition","SNOMED","1"
"","37312293","788613004","Anti-glomerular basement membrane disease","Clinical Finding","Standard","0","249","0","61","Condition","SNOMED","1"
"","4237155","56989000","Eaton-Lambert syndrome","Clinical Finding","Standard","245","245","24","24","Condition","SNOMED","1"
"","40483813","445495007","Infective arthritis of elbow","Clinical Finding","Standard","28","234","21","105","Condition","SNOMED","2"
"","4155797","371598009","Heberden node","Clinical Finding","Standard","229","229","194","194","Condition","SNOMED","1"
"","36717036","323301000119109","Osteoarthritis of left knee joint","Clinical Finding","Standard","229","229","83","83","Condition","SNOMED","2"
"","4039691","11791001","Necrotizing vasculitis","Clinical Finding","Standard","128","227","54","84","Condition","SNOMED","1"
"","4182711","53312001","Vasculitis of the skin","Clinical Finding","Standard","143","213","66","81","Condition","SNOMED","1"
"","4346971","239779001","Elbow pyogenic arthritis","Clinical Finding","Standard","206","206","84","84","Condition","SNOMED","1"
"","78509","267917000","Loose body in joint of ankle and/or foot","Clinical Finding","Standard","182","200","115","125","Condition","SNOMED","1"
"","46270470","309661000119108","Primary chronic gout without tophus of ankle and/or foot","Clinical Finding","Standard","193","193","78","78","Condition","SNOMED","1"
"","80498","267936005","Ankylosis of joint of ankle AND/OR foot","Clinical Finding","Standard","182","182","107","107","Condition","SNOMED","1"
"","36713111","323321000119100","Osteoarthritis of right knee joint","Clinical Finding","Standard","175","175","81","81","Condition","SNOMED","2"
"","4065483","201569000","Reactive arthropathy of knee","Clinical Finding","Standard","175","175","63","63","Condition","SNOMED","1"
"","40483847","445525001","Infective arthritis of wrist","Clinical Finding","Standard","24","161","17","99","Condition","SNOMED","2"
"","72984","201497009","Post-dysenteric reactive arthropathy of the shoulder region","Clinical Finding","Standard","156","156","94","94","Condition","SNOMED","1"
"","4177365","428385007","Infective arthritis of joint of hand","Clinical Finding","Standard","29","154","22","112","Condition","SNOMED","2"
"","76783","50952009","Recurrent dislocation of ankle AND/OR foot","Clinical Finding","Standard","142","150","108","116","Condition","SNOMED","1"
"","437629","201625003","Chondrocalcinosis due to dicalcium phosphate crystals","Clinical Finding","Standard","123","144","91","108","Condition","SNOMED","1"
"","4344398","239778009","Wrist pyogenic arthritis","Clinical Finding","Standard","137","137","82","82","Condition","SNOMED","1"
"","44783242","699302001","Lumbar arthritis","Clinical Finding","Standard","0","127","0","83","Condition","SNOMED","1"
"","72988","61112000","Pyogenic arthritis of hand","Clinical Finding","Standard","125","125","90","90","Condition","SNOMED","1"
"","46270453","306611000119102","Gout of ankle and/or foot caused by drug","Clinical Finding","Standard","120","120","46","46","Condition","SNOMED","1"
"","72403","267948008","Hemarthrosis of the ankle and/or foot","Clinical Finding","Standard","110","118","74","74","Condition","SNOMED","1"
"","44784341","698479000","Monoarthritis of ankle and/or foot","Clinical Finding","Standard","111","111","55","55","Condition","SNOMED","1"
"","44782456","698477003","Monoarthritis of joint of shoulder region","Clinical Finding","Standard","99","99","43","43","Condition","SNOMED","1"
"","4142899","33719002","Subcutaneous rheumatoid nodule","Clinical Finding","Standard","95","95","20","20","Condition","SNOMED","1"
"","4240648","91944005","Arthritis of temporomandibular joint","Clinical Finding","Standard","83","83","55","55","Condition","SNOMED","2"
"","4266078","61126009","Infective polyarthritis","Clinical Finding","Standard","0","81","0","42","Condition","SNOMED","1"
"","321307","78069008","Chronic rheumatic pericarditis","Clinical Finding","Standard","77","77","43","43","Condition","SNOMED","1"
"","46273178","712504007","Osteoarthritis of hip due to dysplasia","Clinical Finding","Standard","69","69","30","30","Condition","SNOMED","1"
"","46273639","309721000119105","Primary chronic gout without tophus of hip","Clinical Finding","Standard","64","64","0","0","Condition","SNOMED","1"
"","73122","17136009","Tuberculosis of knee","Clinical Finding","Standard","57","57","51","51","Condition","SNOMED","1"
"","4198513","298945002","Wrist joint deformity","Clinical Finding","Standard","0","54","0","28","Condition","SNOMED","1"
"","73568","202457009","Palindromic rheumatism of shoulder region","Clinical Finding","Standard","44","44","21","21","Condition","SNOMED","1"
"","442791","74865007","Complication of reattached finger","Clinical Finding","Standard","42","42","38","38","Condition","SNOMED","1"
"","44783628","697910001","Pulmonary hypertension due to lung disease and/or hypoxia","Clinical Finding","Standard","41","41","18","18","Condition","SNOMED","1"
"","4197765","431606003","Bacterial arthritis of hip","Clinical Finding","Standard","15","41","11","30","Condition","SNOMED","2"
"","3655068","840677008","Deformity of right foot","Clinical Finding","Standard","0","40","0","14","Condition","SNOMED","2"
"","44784338","698475006","Monoarthritis of hand","Clinical Finding","Standard","38","38","19","19","Condition","SNOMED","2"
"","4344519","240029004","Lesion of ligaments of foot region","Clinical Finding","Standard","38","38","6","6","Condition","SNOMED","1"
"","46270472","309741000119104","Primary chronic gout without tophus of knee","Clinical Finding","Standard","38","38","9","9","Condition","SNOMED","1"
"","4323582","71358006","Absent finger","Clinical Finding","Standard","37","37","26","26","Condition","SNOMED","1"
"","4300489","387801000","Cervical arthritis","Clinical Finding","Standard","0","36","0","29","Condition","SNOMED","3"
"","77641","202460002","Palindromic rheumatism of hand","Clinical Finding","Standard","36","36","26","26","Condition","SNOMED","1"
"","81945","202465007","Palindromic rheumatism of multiple sites","Clinical Finding","Standard","34","34","14","14","Condition","SNOMED","1"
"","4308071","201051000","Sclerodactyly","Clinical Finding","Standard","34","34","14","14","Condition","SNOMED","1"
"","46270467","308821000119109","Gout of knee due to renal impairment","Clinical Finding","Standard","31","31","7","7","Condition","SNOMED","1"
"","4067054","201558003","Reactive arthropathy of shoulder","Clinical Finding","Standard","31","31","21","21","Condition","SNOMED","1"
"","4175848","427947000","Monoarthritis of hip joint","Clinical Finding","Standard","30","30","27","27","Condition","SNOMED","2"
"","75042","201964002","Allergic arthritis of the shoulder region","Clinical Finding","Standard","27","27","12","12","Condition","SNOMED","1"
"","37117135","1073511000119104","Infective arthritis of right knee","Clinical Finding","Standard","27","27","9","9","Condition","SNOMED","2"
"","79905","201994008","Transient arthropathy of the ankle and/or foot","Clinical Finding","Standard","26","26","20","20","Condition","SNOMED","1"
"","44784339","698476007","Monoarthritis of wrist","Clinical Finding","Standard","26","26","12","12","Condition","SNOMED","2"
"","77956","267922000","Pathological dislocation of ankle and/or foot","Clinical Finding","Standard","25","25","24","24","Condition","SNOMED","1"
"","37108588","1073331000119104","Arthritis of left knee caused by bacteria","Clinical Finding","Standard","23","23","10","10","Condition","SNOMED","1"
"","37108589","1073501000119102","Infective arthritis of left knee","Clinical Finding","Standard","0","23","0","10","Condition","SNOMED","2"
"","44784340","698478008","Monoarthritis of elbow","Clinical Finding","Standard","22","22","9","9","Condition","SNOMED","2"
"","4311256","86081009","Herpes gestationis","Clinical Finding","Standard","21","21","6","6","Condition","SNOMED","1"
"","4313176","423310007","Post-infective arthritis of joint of hand","Clinical Finding","Standard","18","18","13","13","Condition","SNOMED","2"
"","36715561","721272009","Infection causing spondyloarthritis","Clinical Finding","Standard","0","17","0","8","Condition","SNOMED","1"
"","73287","75468006","Crystal arthropathy of ankle AND/OR foot","Clinical Finding","Standard","16","16","12","12","Condition","SNOMED","1"
"","4002793","202926002","Synovitis of hip","Clinical Finding","Standard","0","15","0","9","Condition","SNOMED","1"
"","74120","201546003","Arthropathy of the shoulder region associated with helminthiasis","Clinical Finding","Standard","14","14","13","13","Condition","SNOMED","1"
"","4025168","196125002","Diffuse interstitial pulmonary fibrosis","Clinical Finding","Standard","14","14","14","14","Condition","SNOMED","2"
"","46270455","306631000119107","Gout of hand caused by drug","Clinical Finding","Standard","14","14","10","10","Condition","SNOMED","1"
"","759879","1074381000119101","Osteoarthritis of right glenohumeral joint","Clinical Finding","Standard","0","12","0","10","Condition","SNOMED","1"
