"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","PC","DPC","Domain","Vocabulary","Count"
"","46273719","709110009","Acute hypercapnic respiratory failure","Clinical Finding","Standard","1,115","1,764","394","617","Condition","SNOMED","1"
"","441536","76220009","Mixed acid-base balance disorder","Clinical Finding","Standard","1,720","1,720","1,383","1,383","Condition","SNOMED","1"
"","200451","34736002","Chronic passive congestion of liver","Clinical Finding","Standard","1,419","1,419","971","971","Condition","SNOMED","1"
"","316427","50570003","Aneurysm of coronary vessels","Clinical Finding","Standard","1,296","1,296","598","598","Condition","SNOMED","1"
"","4237062","91335003","Mural thrombus of heart","Clinical Finding","Standard","1,236","1,236","313","313","Condition","SNOMED","1"
"","37115756","732230001","Dissection of coronary artery","Clinical Finding","Standard","1,092","1,092","813","813","Condition","SNOMED","1"
"","258449","23412002","Hemopericardium","Clinical Finding","Standard","813","813","459","459","Condition","SNOMED","1"
"","315832","59021001","Angina decubitus","Clinical Finding","Standard","756","756","603","603","Condition","SNOMED","1"
"","321462","40172005","Cardiac complication","Clinical Finding","Standard","0","702","0","458","Condition","SNOMED","1"
"","4107225","29889000","Rupture of heart","Clinical Finding","Standard","0","618","0","504","Condition","SNOMED","1"
"","432499","78717006","Mechanical complication due to coronary bypass graft","Clinical Finding","Standard","605","605","377","377","Condition","SNOMED","1"
"","4126119","236514003","Toxic nephropathy","Clinical Finding","Standard","285","560","152","219","Condition","SNOMED","1"
"","438171","274098004","Rupture of chordae tendineae","Clinical Finding","Standard","545","545","470","470","Condition","SNOMED","1"
"","4180636","362999008","Cardiac complication of procedure","Clinical Finding","Standard","19","354","18","274","Condition","SNOMED","1"
"","4192647","39419009","Hypovolemic shock","Clinical Finding","Standard","320","320","131","131","Condition","SNOMED","1"
"","4134723","398274000","Coronary artery thrombosis","Clinical Finding","Standard","0","307","0","122","Condition","SNOMED","2"
"","4108215","194821006","Coronary thrombosis not resulting in myocardial infarction","Clinical Finding","Standard","307","307","122","122","Condition","SNOMED","3"
"","4108217","194856005","Subsequent myocardial infarction","Clinical Finding","Standard","0","223","0","89","Condition","SNOMED","4"
"","4172822","423191000","Cardiac arrest due to cardiac disorder","Clinical Finding","Standard","200","200","78","78","Condition","SNOMED","1"
"","4186397","414795007","Myocardial ischemia","Clinical Finding","Standard","0","172","0","33","Condition","SNOMED","2"
"","4108352","195147006","Atrial thrombosis","Clinical Finding","Standard","0","153","0","50","Condition","SNOMED","1"
"","4242669","92506005","Biventricular congestive heart failure","Clinical Finding","Standard","113","113","29","29","Condition","SNOMED","1"
"","4191650","373895009","Acute respiratory distress","Clinical Finding","Standard","108","108","75","75","Condition","SNOMED","1"
"","43021857","285141000119106","Arteriosclerosis of autologous arterial coronary artery bypass graft","Clinical Finding","Standard","86","86","59","59","Condition","SNOMED","1"
"","4121477","233885007","Post-infarction pericarditis","Clinical Finding","Standard","0","67","0","33","Condition","SNOMED","3"
"","432937","5919001","Rupture of papillary muscle","Clinical Finding","Standard","36","63","34","34","Condition","SNOMED","1"
"","4309332","213213007","Cardiac arrest as a complication of care","Clinical Finding","Standard","29","29","29","29","Condition","SNOMED","1"
"","4119462","233860003","Post-infarction mitral papillary muscle rupture","Clinical Finding","Standard","0","27","0","0","Condition","SNOMED","1"
"","37398951","716050002","Cardiac arrest during surgery","Clinical Finding","Standard","15","15","15","15","Condition","SNOMED","1"
"","37309626","16837681000119104","Myocardial infarction due to demand ischemia","Clinical Finding","Standard","8","8","6","6","Condition","SNOMED","3"
"","438172","194863005","Atrial septal defect due to and following acute myocardial infarction","Clinical Finding","Standard","6","6","6","6","Condition","SNOMED","3"
"","4155965","371824008","Myocardial ischemia manifest on stress test status post myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4155962","371804009","Left main coronary artery disease","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4119606","233929004","Post-infarction mural thrombus","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4119597","233889001","Post-infarction hemopericardium","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","37209632","16754391000119100","Stable angina due to coronary arteriosclerosis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4161570","371865008","TIMI grade 3: complete perfusion","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4111393","194842008","Single coronary vessel disease","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4124686","233843008","Silent myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","42536633","735571003","Acquired ventricular septal defect","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4124682","233817007","Triple vessel disease of the heart","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4065281","164866006","ECG: no myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4155007","371803003","Multi vessel coronary artery disease","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","37016181","139011000119104","Coronary arteriosclerosis following coronary artery bypass graft","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4011131","10273003","Acute infarction of papillary muscle","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4030582","129574000","Postoperative myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4199962","315348000","Asymptomatic coronary heart disease","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","37311079","827163002","Early postmyocardial infarction pericarditis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4064348","164867002","EKG: old myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","37017177","713405002","Subacute ischemic heart disease","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4012109","102931001","Fear of heart attack","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4179525","429391004","New myocardial infarction compared to prior study","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4201021","315016007","At risk of coronary heart disease","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4178622","429245005","Recurrent coronary arteriosclerosis after percutaneous transluminal coronary angioplasty","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","37309630","16891151000119103","Coronary artery disease due to type 2 diabetes mellitus","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","37016755","712866001","Resting ischemia","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4252385","408546009","Coronary artery bypass graft occlusion","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4242670","92517006","Calcific coronary arteriosclerosis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","45766165","703273002","Heart failure with reduced ejection fraction due to coronary artery disease","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4247796","7326005","Inferior myocardial infarction on electrocardiogram","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","3656846","328851000119107","Cardiogenic shock following procedure","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4180609","429731003","Anterior myocardial infarction on electrocardiogram","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4096252","25106000","Impending infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","42534988","12367281000119109","Mural thrombus of right ventricle","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4189939","413444003","Acute myocardial ischemia","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","45766238","703356002","Coronary artery occlusion due to neoplastic disease","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","46269996","11018701000119109","Coronary arteriosclerosis after percutaneous coronary angioplasty","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4200113","314207007","Non-Q wave myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","36712752","108421000119102","Mural thrombus of left ventricle","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4215140","394659003","Acute coronary syndrome","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4219755","82522008","Ischemic contracture of left ventricle syndrome","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","45767560","705013002","Inferior and lateral ST segment elevation","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4168972","420006002","Obliterative coronary artery disease","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","45767554","705006002","Lateral ST segment elevation","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","45767558","705010004","Posterior ST segment elevation","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4121468","233842003","Old posterior myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4121467","233840006","Old inferior myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4170094","418044006","Myocardial infarction in recovery phase","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","35615053","15960661000119107","Unstable angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4206867","311796008","Postoperative subendocardial myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","45772774","705012007","Anterior and lateral ST segment elevation","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4064609","164865005","EKG: myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","45766117","703214003","Silent coronary vasospastic disease","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4138833","32574007","Past myocardial infarction diagnosed on ECG AND/OR other special investigation, but currently presenting no symptoms","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","45767627","705095008","Inferior and right sided ST segment elevation","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4207921","311792005","Postoperative transmural myocardial infarction of anterior wall","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","44806109","810681000000101","Coronary microvascular disease","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4194618","67682002","Coronary artery atheroma","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4085056","247818001","Fear of having a heart attack","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4173632","42531007","Microinfarct of heart","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4080567","277834005","Anxiety about having a heart attack","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4215259","394710008","First myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4178321","42866003","Congenital coronary artery sclerosis","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4119950","233841005","Old lateral myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4119951","233844002","Accelerated coronary artery disease in transplanted heart","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4119949","233839009","Old anterior myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4119942","233819005","Stable angina","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","3189643","29780001000004101","Anterior subendocardial myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","Nebraska Lexicon","1"
"","4108673","194843003","Double coronary vessel disease","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4323202","428196007","Mixed myocardial ischemia and infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4209541","311793000","Postoperative transmural myocardial infarction of inferior wall","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","3180023","9230001000004101","Coronary atherosclerosis of biologic bypass","Clinical Finding","Standard","0","0","0","0","Condition","Nebraska Lexicon","1"
"","4253065","73999000","Posterior myocardial infarction on electrocardiogram","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4236169","90539001","Ventricular aneurysm","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","46273814","710031008","Inducible ischemia manifest on stress test post myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4175846","427919004","Coronary arteriosclerosis due to radiation","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","43020660","472100003","Ischemic dilated cardiomyopathy due to coronary artery disease","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","3655134","846684007","Occlusion of intermediate artery","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","2"
"","4080593","240567009","Syphilitic coronary artery disease","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","35610089","1089441000000103","Postoperative transmural myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","35610087","1089431000000107","Postoperative nontransmural myocardial infarction","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4161991","371867000","TIMI grade 0: no perfusion","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4161990","371866009","TIMI grade 1: penetration without perfusion","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
"","4161989","371864007","TIMI grade 2: partial perfusion","Clinical Finding","Standard","0","0","0","0","Condition","SNOMED","1"
